Unnamed: 0,Periods,AC1,AC2,AC3,AC4,Dish washer,Washing Machine,Dryer,Water heater,TV,Microwave,Kettle,Lighting,Refrigerator,Consumption_Total,Generation_Total,datetime,TemperatureC,DewpointC,PressurehPa,WindSpeedKMH,WindSpeedGustKMH,Humidity,HourlyPrecipMM,dailyrainMM,SolarRadiationWatts_m2,Power_Demand
11,12,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9179801635267564,0.0,2019-01-01 03:00:00.000,6,3,1030,4,7,82,0,0,0,0.9179801635267564
12,13,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.5399883314863273,0.0,2019-01-01 03:15:00.000,6,3,1030,3,8,82,0,0,0,0.5399883314863273
13,14,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5399883314863273,0.0,2019-01-01 03:30:00.000,6,3,1030,5,6,82,0,0,0,0.5399883314863273
14,15,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8315820304889441,0.0,2019-01-01 03:45:00.000,6,3,1030,3,8,81,0,0,0,0.8315820304889441
15,16,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.8315820304889441,0.0,2019-01-01 04:00:00.000,6,3,1030,3,6,81,0,0,0,0.8315820304889441
16,17,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,1.198774095899647,0.0,2019-01-01 04:15:00.000,6,3,1030,3,5,81,0,0,0,1.198774095899647
17,18,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.198774095899647,0.0,2019-01-01 04:30:00.000,6,3,1030,4,10,82,0,0,0,1.198774095899647
18,19,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8747810970078501,0.0,2019-01-01 04:45:00.000,6,3,1030,4,6,82,0,0,0,0.8747810970078501
19,20,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8747810970078501,0.0,2019-01-01 05:00:00.000,6,3,1030,5,7,82,0,0,0,0.8747810970078501
20,21,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.8207822638592175,0.0,2019-01-01 05:15:00.000,6,3,1030,4,8,82,0,0,0,0.8207822638592175
21,22,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8207822638592175,0.0,2019-01-01 05:30:00.000,6,3,1030,5,9,82,0,0,0,0.8207822638592175
22,23,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6047869312646866,0.0,2019-01-01 05:45:00.000,5,3,1030,4,10,82,0,0,0,0.6047869312646866
23,24,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6047869312646866,0.0,2019-01-01 06:00:00.000,5,3,1030,4,9,83,0,0,0,0.6047869312646866
24,25,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496789264967421,0.0,2019-01-01 06:15:00.000,5,3,1030,4,11,83,0,0,0,0.496789264967421
25,26,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496789264967421,0.0,2019-01-01 06:30:00.000,5,2,1031,3,6,83,0,0,0,0.496789264967421
26,27,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2203736291591,0.0,2019-01-01 06:45:00.000,5,2,1031,5,7,84,0,0,0,1.2203736291591
27,28,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2203736291591,0.0,2019-01-01 07:00:00.000,5,2,1031,4,10,84,0,0,0,1.2203736291591
28,29,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.198774095899647,0.0,2019-01-01 07:15:00.000,5,2,1031,5,11,83,0,0,0,1.198774095899647
29,30,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.198774095899647,0.0,2019-01-01 07:30:00.000,5,2,1031,5,9,84,0,0,0,1.198774095899647
30,31,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.317571528826639,0.0,2019-01-01 07:45:00.000,5,2,1031,5,10,84,0,0,0,1.317571528826639
31,32,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.317571528826639,0.0,2019-01-01 08:00:00.000,5,2,1031,5,10,84,0,0,1,1.317571528826639
32,33,0,0,0,0,0.028475,0.0,0.0,0.0,0.0,1.12036111111111,0.0,0.0,0.0,1.50116756153199,0.0,2019-01-01 08:15:00.000,5,2,1031,3,9,84,0,0,9,1.50116756153199
33,34,0,0,0,0,1.23784375,0.0003625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.50116756153199,0.0,2019-01-01 08:30:00.000,5,2,1032,4,8,84,0,0,19,1.50116756153199
34,35,0,0,0,0,0.064375,1.0504875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.231173395788826,0.0,2019-01-01 08:45:00.000,5,3,1032,6,9,83,0,0,40,1.231173395788826
35,36,0,0,0,0,0.064375,0.53004375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.231173395788826,0.0,2019-01-01 09:00:00.000,6,3,1032,5,11,82,0,0,73,1.231173395788826
36,37,0,0,0,0,0.7649125,0.10714375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.263572695678006,0.0,2019-01-01 09:15:00.000,6,3,1032,3,8,81,0,0,112,1.263572695678006
37,38,0,0,0,0,0.736837499999999,0.17709375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.263572695678006,0.0,2019-01-01 09:30:00.000,7,3,1032,3,6,79,0,0,155,1.263572695678006
38,39,0,0,0,0,0.0,0.028525,0.886975,0.0,0.0,0.0,0.0,0.0,0.0,1.036777596453748,0.0,2019-01-01 09:45:00.000,7,3,1032,1,6,76,0,0,196,1.036777596453748
39,40,0,0,0,0,0.0,0.0,0.92303125,0.0,0.0,0.0,0.0,0.0,0.0,1.036777596453748,0.0,2019-01-01 10:00:00.000,8,4,1032,3,8,75,0,0,230,1.036777596453748
40,41,0,0,0,0,0.0,0.0,0.13195625,0.0,0.0,0.0,0.0,0.0,0.14,0.4643899650782414,0.0,2019-01-01 10:15:00.000,8,4,1032,4,6,74,0,0,262,0.4643899650782414
41,42,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4643899650782414,0.0,2019-01-01 10:30:00.000,9,4,1032,4,10,72,0,0,291,0.4643899650782414
42,43,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.853181563748397,0.0,2019-01-01 10:45:00.000,9,4,1033,3,8,71,0,0,316,0.853181563748397
43,44,0,0,0,0,0.0,0.0,0.0,0.346,0.0,0.0,0.0,0.0,0.14,0.853181563748397,0.0,2019-01-01 11:00:00.000,10,5,1032,2,6,70,0,0,337,0.853181563748397
44,45,0,0,0,0,0.0,0.0,0.0,0.207,0.0,0.0,0.0,0.0,0.14,0.4643899650782414,0.0,2019-01-01 11:15:00.000,10,5,1032,3,6,68,0,0,357,0.4643899650782414
45,46,0,0,0,0,0.0,0.0,0.0,0.373,0.0,0.0,0.0,0.0,0.0,0.4643899650782414,0.0,2019-01-01 11:30:00.000,11,5,1032,2,6,66,0,0,375,0.4643899650782414
46,47,0,0,0,0,0.0,0.0,0.0,0.079,0.0,0.0,0.0,0.0,0.0,0.5183887982268741,0.0,2019-01-01 11:45:00.000,12,5,1032,1,4,64,0,0,396,0.5183887982268741
47,48,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5183887982268741,0.0,2019-01-01 12:00:00.000,12,5,1032,1,4,62,0,0,406,0.5183887982268741
48,49,0,0,0,0,0.0,0.0,0.0,0.0,0.0666066666666666,0.0,0.0,0.0,0.14,0.6587857644133193,0.0,2019-01-01 12:15:00.000,13,6,1032,1,3,60,0,0,418,0.6587857644133193
49,50,0,0,0,0,0.0,0.0,0.0,0.0,0.108353333333333,0.0,0.0,0.0,0.0,0.6587857644133193,0.0,2019-01-01 12:30:00.000,14,5,1031,1,4,57,0,0,420,0.6587857644133193
50,51,0,0,0,0,0.0,0.0,0.0,0.0,0.0725933333333333,0.0,0.0,0.0,0.0,0.1511967328161717,0.0,2019-01-01 12:45:00.000,14,5,1031,2,5,55,0,0,423,0.1511967328161717
51,52,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.1511967328161717,0.0,2019-01-01 13:00:00.000,14,5,1031,3,6,52,0,0,420,0.1511967328161717
52,53,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3347927655215229,0.0,2019-01-01 13:15:00.000,15,4,1031,3,6,49,0,0,416,0.3347927655215229
53,54,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3347927655215229,0.0,2019-01-01 13:30:00.000,15,5,1031,3,6,50,0,0,407,0.3347927655215229
54,55,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.4211908985593352,0.0,2019-01-01 13:45:00.000,15,5,1031,2,6,52,0,0,393,0.4211908985593352
55,56,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.4211908985593352,0.0,2019-01-01 14:00:00.000,15,6,1031,4,7,53,0,0,372,0.4211908985593352
56,57,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2159953325945309,0.0,2019-01-01 14:15:00.000,15,6,1031,4,7,54,0,0,291,0.2159953325945309
57,58,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2159953325945309,0.0,2019-01-01 14:30:00.000,15,7,1031,5,8,56,0,0,326,0.2159953325945309
58,59,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4535901984485149,0.0,2019-01-01 14:45:00.000,15,7,1031,3,8,60,0,0,308,0.4535901984485149
59,60,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.4535901984485149,0.0,2019-01-01 15:00:00.000,15,7,1031,6,9,60,0,0,292,0.4535901984485149
60,61,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2483946324837105,0.0,2019-01-01 15:15:00.000,14,6,1031,5,12,58,0,0,243,0.2483946324837105
61,62,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2483946324837105,0.0,2019-01-01 15:30:00.000,14,6,1031,5,11,60,0,0,208,0.2483946324837105
62,63,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1727962660756247,0.0,2019-01-01 15:45:00.000,14,6,1031,4,10,60,0,0,192,0.1727962660756247
63,64,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032,0.0,0.1727962660756247,0.0,2019-01-01 16:00:00.000,13,5,1031,8,12,59,0,0,115,0.1727962660756247
64,65,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.7019848309322255,0.0,2019-01-01 16:15:00.000,13,6,1031,4,8,62,0,0,114,0.7019848309322255
65,66,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.7019848309322255,0.0,2019-01-01 16:30:00.000,13,6,1031,4,7,65,0,0,69,0.7019848309322255
66,67,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.4103911319296087,0.0,2019-01-01 16:45:00.000,13,7,1031,4,6,68,0,0,30,0.4103911319296087
67,68,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.4103911319296087,0.0,2019-01-01 17:00:00.000,12,7,1031,4,8,71,0,0,15,0.4103911319296087
68,69,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.14,0.4103911319296087,0.0,2019-01-01 17:15:00.000,12,7,1031,2,5,74,0,0,8,0.4103911319296087
69,70,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.4103911319296087,0.0,2019-01-01 17:30:00.000,12,7,1031,2,4,76,0,0,0,0.4103911319296087
70,71,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.7775831973403111,0.0,2019-01-01 17:45:00.000,11,8,1031,2,4,78,0,0,0,0.7775831973403111
71,72,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.14,0.7775831973403111,0.0,2019-01-01 18:00:00.000,11,8,1031,1,2,80,0,0,0,0.7775831973403111
72,73,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.14,0.3995913652998822,0.0,2019-01-01 18:15:00.000,11,7,1031,0,2,80,0,0,0,0.3995913652998822
73,74,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.3995913652998822,0.0,2019-01-01 18:30:00.000,11,7,1031,2,4,80,0,0,0,0.3995913652998822
74,75,0,0,0,0,0.0,0.0,0.0,0.0,0.0126375,0.0,0.0,0.22,0.0,0.4535901984485149,0.0,2019-01-01 18:45:00.000,10,7,1031,1,3,81,0,0,0,0.4535901984485149
75,76,0,0,0,0,0.0,0.0,0.0,0.0,0.0249625,0.0,0.0,0.22,0.0,0.4535901984485149,0.0,2019-01-01 19:00:00.000,10,7,1032,2,2,81,0,0,0,0.4535901984485149
76,77,0,0,0,0,0.0,0.0,0.0,0.0,0.025075,0.0,0.0,0.22,0.14,0.7235843641916786,0.0,2019-01-01 19:15:00.000,10,7,1032,1,4,82,0,0,0,0.7235843641916786
77,78,0,0,0,0,0.0,0.0,0.0,0.609,0.0250625,0.0,0.0,0.0,0.0,0.7235843641916786,0.0,2019-01-01 19:30:00.000,10,7,1032,1,2,83,0,0,0,0.7235843641916786
78,79,0,0,0,0,0.0,0.0,0.0,0.467,0.02510625,0.0,0.0,0.0,0.0,0.5507880981160538,0.0,2019-01-01 19:45:00.000,9,7,1032,2,3,84,0,0,0,0.5507880981160538
79,80,0,0,0,0,0.0,0.0,0.0,0.355,0.0250625,0.0,0.0,0.0,0.14,0.5507880981160538,0.0,2019-01-01 20:00:00.000,9,7,1032,0,2,86,0,0,0,0.5507880981160538
80,81,0,0,0,0,0.0,0.0,0.0,0.951,0.02499375,0.0,0.0,0.0,0.0,1.004378296564569,0.0,2019-01-01 20:15:00.000,9,7,1032,1,0,86,0,0,0,1.004378296564569
81,82,0,0,0,0,0.0,0.0,0.0,0.964,0.0250125,0.0,0.0,0.0,0.0,1.004378296564569,0.0,2019-01-01 20:30:00.000,9,7,1032,0,4,85,0,0,0,1.004378296564569
82,83,0,0,0,0,0.0,0.0,0.0,0.639,0.0975125,0.0,0.0,0.0,0.14,1.112375962861834,0.0,2019-01-01 20:45:00.000,9,7,1032,0,2,84,0,0,0,1.112375962861834
83,84,0,0,0,0,0.0,0.0,0.0,0.351,0.16016875,0.0,0.0,0.0,0.14,1.112375962861834,0.0,2019-01-01 21:00:00.000,9,6,1032,1,1,86,0,0,0,1.112375962861834
84,85,0,0,0,0,0.0,0.0,0.0,0.153,0.15576875,0.0,0.0,0.0,0.0,0.8423817971186705,0.0,2019-01-01 21:15:00.000,8,6,1032,0,2,87,0,0,0,0.8423817971186705
85,86,0,0,0,0,0.0,0.0,0.0,0.159,0.15419375,0.0,0.0,0.0,0.0,0.8423817971186705,0.0,2019-01-01 21:30:00.000,8,6,1032,0,0,87,0,0,0,0.8423817971186705
86,87,0,0,0,0,0.0,0.0,0.0,0.417,0.13784375,0.0,0.0,0.0,0.0,1.079976662972655,0.0,2019-01-01 21:45:00.000,7,6,1032,1,2,88,0,0,0,1.079976662972655
87,88,0,0,0,0,0.0,0.0,0.0,0.0,0.133012499999999,0.0,0.0,0.0,0.14,1.079976662972655,0.0,2019-01-01 22:00:00.000,7,6,1032,2,3,89,0,0,0,1.079976662972655
88,89,0,0,0,0,0.0,1.57522499999999,0.0,0.0,0.070625,1.12036111111111,0.0,0.0,0.0,2.991535356434253,0.0,2019-01-01 22:15:00.000,7,6,1032,3,4,89,0,0,0,2.991535356434253
89,90,0,0,0,0,1.3385375,1.58421875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.991535356434253,0.0,2019-01-01 22:30:00.000,7,6,1032,2,4,90,0,0,0,2.991535356434253
90,91,0,0,0,0,0.072225,0.1270625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5075890315971476,0.0,2019-01-01 22:45:00.000,7,6,1032,1,3,90,0,0,0,0.5075890315971476
91,92,0,0,0,0,0.0740499999999999,0.13715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5075890315971476,0.0,2019-01-01 23:00:00.000,7,6,1032,0,2,90,0,0,0,0.5075890315971476
92,93,0,0,0,0,0.0639875,0.200275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8207822638592175,0.0,2019-01-01 23:15:00.000,7,5,1032,2,2,89,0,0,0,0.8207822638592175
93,94,0,0,0,0,0.77873125,0.00308125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8207822638592175,0.0,2019-01-01 23:30:00.000,7,5,1032,0,3,90,0,0,0,0.8207822638592175
94,95,0,0,0,0,1.13088124999999,0.0,0.0,0.0,0.0,0.0,2.22,0.0,0.0,3.682720420736752,0.0,2019-01-01 23:45:00.000,7,5,1032,0,2,90,0,0,0,3.682720420736752
95,96,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.682720420736752,0.0,2019-01-02 00:00:00.000,6,5,1032,0,0,91,0,0,0,3.682720420736752
96,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.924693583155305,0.0,2019-01-02 00:15:00.000,6,5,1032,1,3,91,0,0,0,4.924693583155305
97,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,4.924693583155305,0.0,2019-01-02 00:30:00.000,6,5,1032,2,4,91,0,0,0,4.924693583155305
98,3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.274372462307732,0.0,2019-01-02 00:45:00.000,6,5,1032,1,3,91,0,0,0,1.274372462307732
99,4,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.274372462307732,0.0,2019-01-02 01:00:00.000,6,5,1032,2,3,92,0,0,0,1.274372462307732
100,5,0,0,0,0,0.0,0.0,0.0,0.377,0.0,0.0,0.0,0.0,0.14,0.993578529934842,0.0,2019-01-02 01:15:00.000,6,5,1032,0,4,92,0,0,0,0.993578529934842
101,6,0,0,0,0,0.0,0.0,0.0,0.387,0.0,0.0,0.0,0.0,0.14,0.993578529934842,0.0,2019-01-02 01:30:00.000,6,5,1032,1,3,91,0,0,0,0.993578529934842
102,7,0,0,0,0,0.0,0.0,0.0,0.456,0.0,0.0,0.0,0.0,0.0,1.090776429602381,0.0,2019-01-02 01:45:00.000,6,5,1032,1,3,91,0,0,0,1.090776429602381
103,8,0,0,0,0,0.0,0.0,0.0,0.059,0.0,0.0,0.0,0.0,0.0,1.090776429602381,0.0,2019-01-02 02:00:00.000,5,4,1032,2,3,91,0,0,0,1.090776429602381
104,9,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5399883314863273,0.0,2019-01-02 02:15:00.000,5,4,1032,2,4,92,0,0,0,0.5399883314863273
105,10,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.5399883314863273,0.0,2019-01-02 02:30:00.000,5,4,1032,1,4,91,0,0,0,0.5399883314863273
106,11,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2159953325945309,0.0,2019-01-02 02:45:00.000,5,4,1032,2,3,92,0,0,0,0.2159953325945309
107,12,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2159953325945309,0.0,2019-01-02 03:00:00.000,5,4,1032,2,4,92,0,0,0,0.2159953325945309
108,13,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.3131932322620698,0.0,2019-01-02 03:15:00.000,5,4,1032,2,3,92,0,0,0,0.3131932322620698
109,14,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3131932322620698,0.0,2019-01-02 03:30:00.000,5,3,1031,2,4,92,0,0,0,0.3131932322620698
110,15,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4103911319296087,0.0,2019-01-02 03:45:00.000,5,3,1031,2,5,92,0,0,0,0.4103911319296087
111,16,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.4103911319296087,0.0,2019-01-02 04:00:00.000,5,3,1031,2,5,92,0,0,0,0.4103911319296087
112,17,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.1619964994458982,0.0,2019-01-02 04:15:00.000,5,3,1031,2,5,92,0,0,0,0.1619964994458982
113,18,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1619964994458982,0.0,2019-01-02 04:30:00.000,4,3,1031,2,3,92,0,0,0,0.1619964994458982
114,19,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3671920654107025,0.0,2019-01-02 04:45:00.000,4,3,1031,2,4,92,0,0,0,0.3671920654107025
115,20,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3671920654107025,0.0,2019-01-02 05:00:00.000,4,3,1030,2,6,92,0,0,0,0.3671920654107025
116,21,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.3347927655215229,0.0,2019-01-02 05:15:00.000,4,3,1030,3,8,92,0,0,0,0.3347927655215229
117,22,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3347927655215229,0.0,2019-01-02 05:30:00.000,4,3,1030,2,4,92,0,0,0,0.3347927655215229
118,23,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.18797432926992,0.0,2019-01-02 05:45:00.000,4,2,1030,4,9,92,0,0,0,1.18797432926992
119,24,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.18797432926992,0.0,2019-01-02 06:00:00.000,4,3,1030,1,5,93,0,0,0,1.18797432926992
120,25,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.142,0.0,0.0,0.0,1.177174562640193,0.0,2019-01-02 06:15:00.000,3,2,1030,1,4,92,0,0,0,1.177174562640193
121,26,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.177174562640193,0.0,2019-01-02 06:30:00.000,3,2,1030,4,4,92,0,0,0,1.177174562640193
122,27,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.263572695678006,0.0,2019-01-02 06:45:00.000,3,2,1030,3,8,93,0,0,0,1.263572695678006
123,28,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.263572695678006,0.0,2019-01-02 07:00:00.000,3,2,1030,3,6,93,0,0,0,1.263572695678006
124,29,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.479568028272537,0.0,2019-01-02 07:15:00.000,3,2,1030,5,7,93,0,0,0,1.479568028272537
125,30,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.479568028272537,0.0,2019-01-02 07:30:00.000,3,2,1030,3,7,93,0,0,0,1.479568028272537
126,31,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.058377129713201,0.0,2019-01-02 07:45:00.000,3,2,1030,5,10,93,0,0,0,1.058377129713201
127,32,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.058377129713201,0.0,2019-01-02 08:00:00.000,3,2,1030,4,11,93,0,0,0,1.058377129713201
128,33,0,0,0,0,0.0,1.15620869565217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.198774095899647,0.0,2019-01-02 08:15:00.000,3,2,1030,3,8,93,0,0,9,1.198774095899647
129,34,0,0,0,0,0.0,0.0741043478260869,1.0209125,0.0,0.0,0.0,0.0,0.0,0.0,1.198774095899647,0.0,2019-01-02 08:30:00.000,3,2,1031,2,6,93,0,0,21,1.198774095899647
130,35,0,0,0,0,0.0,0.16871304347826,0.672275,0.0,0.0,0.0,0.0,0.0,0.14,1.133975496121287,0.0,2019-01-02 08:45:00.000,4,3,1031,3,10,93,0,0,47,1.133975496121287
