Unnamed: 0,Periods,AC1,AC2,AC3,AC4,Dish washer,Washing Machine,Dryer,Water heater,TV,Microwave,Kettle,Lighting,Refrigerator,Consumption_Total,Generation_Total,Power_Demand
0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8083375526126922,0,0.8083375526126922
1,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8083375526126922,0,0.8083375526126922
2,3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8504384668112699,0,0.8504384668112699
3,4,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8504384668112699,0,0.8504384668112699
4,5,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,1.507212728309082,0,1.507212728309082
5,6,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.507212728309082,0,1.507212728309082
6,7,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4883706047035016,0,0.4883706047035016
7,8,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.4883706047035016,0,0.4883706047035016
8,9,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.5052109703829326,0,0.5052109703829326
9,10,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5052109703829326,0,0.5052109703829326
10,11,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7157155413758213,0,0.7157155413758213
11,12,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7157155413758213,0,0.7157155413758213
12,13,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.4210091419857772,0,0.4210091419857772
13,14,0,0,0,0,0.0,0.0,0.0,0.273,0.0,0.0,0.0,0.0,0.0,0.4210091419857772,0,0.4210091419857772
14,15,0,0,0,0,0.0,0.0,0.0,0.194,0.0,0.0,0.0,0.0,0.0,0.6483540786580969,0,0.6483540786580969
15,16,0,0,0,0,0.0,0.0,0.0,0.016,0.0,0.0,0.0,0.0,0.14,0.6483540786580969,0,0.6483540786580969
16,17,0,0,0,0,0.0,0.0,0.0,0.517,0.0,0.0,0.0,0.0,0.0,0.9346402952084254,0,0.9346402952084254
17,18,0,0,0,0,0.0,0.0,0.0,0.432,0.0,0.0,0.0,0.0,0.0,0.9346402952084254,0,0.9346402952084254
18,19,0,0,0,0,0.0,0.0,0.0,0.399,0.0,0.0,0.0,0.0,0.14,0.682034810016959,0,0.682034810016959
19,20,0,0,0,0,0.0,0.0,0.0,0.48,0.0,0.0,0.0,0.0,0.14,0.682034810016959,0,0.682034810016959
20,21,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6399338958183813,0,0.6399338958183813
21,22,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6399338958183813,0,0.6399338958183813
22,23,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4715302390240705,0,0.4715302390240705
23,24,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.4715302390240705,0,0.4715302390240705
24,25,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.387328410626915,0,0.387328410626915
25,26,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.387328410626915,0,0.387328410626915
26,27,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9514806608878564,0,0.9514806608878564
27,28,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9514806608878564,0,0.9514806608878564
28,29,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9346402952084254,0,0.9346402952084254
29,30,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9346402952084254,0,0.9346402952084254
30,31,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.027262306445296,0,1.027262306445296
31,32,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.027262306445296,0,1.027262306445296
32,33,0,0,0,0,0.0,0.00184,0.0,0.0,0.0,1.0835625,0.0,0.0,0.0,1.170405414720461,0,1.170405414720461
33,34,0,0,0,0,0.0,1.04142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.170405414720461,0,1.170405414720461
34,35,0,0,0,0,0.0,0.32317,0.0,0.346,0.0,0.0,0.0,0.0,0.0,0.959900843727572,0,0.959900843727572
35,36,0,0,0,0,0.0,0.25449,0.0,0.207,0.0,0.0,0.0,0.0,0.0,0.959900843727572,0,0.959900843727572
36,37,0,0,0,0,0.0,0.06426,0.0,0.373,0.0,0.0,0.0,0.0,0.0,0.9851613922467186,0,0.9851613922467186
37,38,0,0,0,0,0.0,0.10423,0.0,0.079,0.0,0.0,0.0,0.0,0.0,0.9851613922467186,0,0.9851613922467186
38,39,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.8083375526126922,0,0.8083375526126922
39,40,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8083375526126922,0,0.8083375526126922
40,41,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3620678621077684,0,0.3620678621077684
41,42,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.3620678621077684,0,0.3620678621077684
42,43,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.665194444337528,0,0.665194444337528
43,44,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.665194444337528,0,0.665194444337528
44,45,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3620678621077684,0,0.3620678621077684
45,46,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3620678621077684,0,0.3620678621077684
46,47,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.4041687763063461,0,0.4041687763063461
47,48,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4041687763063461,0,0.4041687763063461
48,49,0,0,0,0,0.0,0.0,0.0,0.0,0.0330846153846153,0.0,0.0,0.0,0.0,0.5136311532226482,0,0.5136311532226482
49,50,0,0,0,0,0.0,0.0,0.0,0.0,0.0325923076923076,0.0,0.0,0.0,0.14,0.5136311532226482,0,0.5136311532226482
50,51,0,0,0,0,0.0,0.0,0.0,0.0,0.0328692307692307,0.0,0.0,0.0,0.0,0.1178825597560176,0,0.1178825597560176
51,52,0,0,0,0,0.0,0.0,0.0,0.0,0.032,0.0,0.0,0.0,0.0,0.1178825597560176,0,0.1178825597560176
52,53,0,0,0,0,0.0,0.0,0.0,0.0,0.0313153846153846,0.0,0.0,0.0,0.14,0.2610256680311818,0,0.2610256680311818
53,54,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.2610256680311818,0,0.2610256680311818
54,55,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3283871307489062,0,0.3283871307489062
55,56,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3283871307489062,0,0.3283871307489062
56,57,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1684036567943109,0,0.1684036567943109
57,58,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.1684036567943109,0,0.1684036567943109
58,59,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3536476792680529,0,0.3536476792680529
59,60,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3536476792680529,0,0.3536476792680529
