Unnamed: 0,Periods,AC1,AC2,AC3,AC4,Dish washer,Washing Machine,Dryer,Water heater,TV,Microwave,Kettle,Lighting,Refrigerator,Consumption_Total,Generation_Total,Power_Demand
0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8309961974884607,0,0.8309961974884607
1,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8484672291255374,0,0.8484672291255374
2,3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8642659705807275,0,0.8642659705807275
3,4,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.823690929851799,0,0.823690929851799
4,5,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8453426869435917,0,0.8453426869435917
5,6,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8349568847613497,0,0.8349568847613497
6,7,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8226347465790286,0,0.8226347465790286
7,8,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.8285317698519965,0,0.8285317698519965
8,9,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8374653200341796,0,0.8374653200341796
9,10,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8596011611259919,0,0.8596011611259919
10,11,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.8379494040341992,0,0.8379494040341992
11,12,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.874255704035681,0,0.874255704035681
12,13,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8608773825805897,0,0.8608773825805897
13,14,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8509316567620016,0,0.8509316567620016
14,15,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8365851673068704,0,0.8365851673068704
15,16,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.807188066214762,0,0.807188066214762
16,17,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8221506625790087,0,0.8221506625790087
17,18,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8048556614873937,0,0.8048556614873937
18,19,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.8047236385782975,0,0.8047236385782975
19,20,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8368052054886977,0,0.8368052054886977
20,21,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8133931429422877,0,0.8133931429422877
21,22,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.84565074039815,0,0.84565074039815
22,23,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.820126311306199,0,0.820126311306199
23,24,0,0,0,0,0.0,0.0,0.0,0.273,0.0,0.0,0.0,0.0,0.0,0.7900250880322433,0,0.7900250880322433
24,25,0,0,0,0,0.0,0.0,0.0,0.194,0.0,0.0,0.0,0.0,0.0,0.8291918843974782,0,0.8291918843974782
25,26,0,0,0,0,0.0,0.0,0.0,0.016,0.0,0.0,0.0,0.0,0.0,0.7890129123958382,0,0.7890129123958382
26,27,0,0,0,0,0.0,0.0,0.0,0.517,0.0,0.0,0.0,0.0,0.14,0.8067039822147419,0,0.8067039822147419
27,28,0,0,0,0,0.0,0.0,0.0,0.432,0.0,0.0,0.0,0.0,0.0,0.8173098225788115,0,0.8173098225788115
28,29,0,0,0,0,0.0,0.0,0.0,0.399,0.0,0.0,0.0,0.0,0.0,0.7832039043956013,0,0.7832039043956013
29,30,0,0,0,0,0.0,0.0,0.0,0.48,0.0,0.0,0.0,0.0,0.0,0.8151094407605396,0,0.8151094407605396
30,31,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.810048562578515,0,0.810048562578515
31,32,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8225027236699322,0,0.8225027236699322
32,33,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8112807763967471,0,0.8112807763967471
33,34,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7915213476686678,0,0.7915213476686678
34,35,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8178379142151962,0,0.8178379142151962
35,36,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.8030073407600457,0,0.8030073407600457
36,37,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7958340960324803,0,0.7958340960324803
37,38,0,0,0,0,0.0,0.0,1.0209125,0.0,0.0,0.0,0.0,0.0,0.0,1.049098043315544,0,1.049098043315544
38,39,0,0,0,0,0.0,0.0,0.672275,0.0,0.0,0.0,0.0,0.0,0.14,1.148775339683248,0,1.148775339683248
39,40,0,0,0,0,0.0,0.971565714285714,0.00915,0.0,0.0,0.0,0.0,0.0,0.14,1.159909271683703,0,1.159909271683703
40,41,0,0,0,0,0.0,0.132308571428571,0.0,0.273,0.0,0.0,0.0,0.0,0.0,1.007686857495672,0,1.007686857495672
41,42,0,0,0,0,0.0,0.0474114285714285,0.0,0.194,0.0,0.0,0.0,0.0,0.0,0.803843485850989,0,0.803843485850989
42,43,0,0,0,0,0.0,0.0626571428571428,0.0,0.016,0.0,0.0,0.0,0.0,0.0,0.8550243669439871,0,0.8550243669439871
43,44,0,0,0,0,0.0,0.0469942857142857,0.0,0.517,0.0,0.0,0.0,0.0,0.14,0.8475430687618636,0,0.8475430687618636
