Unnamed: 0,Periods,AC1,AC2,AC3,AC4,Dish washer,Washing Machine,Dryer,Water heater,TV,Microwave,Kettle,Lighting,Refrigerator,Consumption_Total,Generation_Total,datetime,TemperatureC,DewpointC,PressurehPa,WindSpeedKMH,WindSpeedGustKMH,Humidity,HourlyPrecipMM,dailyrainMM,SolarRadiationWatts_m2,Power_Demand
30,31,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0836789704037288,0.0,2019-01-01 07:45:00.000,5,2,1031,5,10,84,0,0,0,0.0836789704037288
31,32,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0865348437882072,0.0,2019-01-01 08:00:00.000,5,2,1031,5,10,84,0,0,1,0.0865348437882072
32,33,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1158435838839259,0.0,2019-01-01 08:15:00.000,5,2,1031,3,9,84,0,0,9,0.1158435838839259
33,34,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.078487422956451,0.0,2019-01-01 08:30:00.000,5,2,1032,4,8,84,0,0,19,0.078487422956451
34,35,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0758341975004982,0.0,2019-01-01 08:45:00.000,5,3,1032,6,9,83,0,0,40,0.0758341975004982
35,36,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1957871471102975,0.0,2019-01-01 09:00:00.000,6,3,1032,5,11,82,0,0,73,0.1957871471102975
36,37,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.311120977442056,0.0,2019-01-01 09:15:00.000,6,3,1032,3,8,81,0,0,112,0.311120977442056
37,38,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.084,0.145856368844728,0.0,2019-01-01 09:30:00.000,7,3,1032,3,6,79,0,0,155,0.145856368844728
38,39,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.084,0.1085837740733462,0.0,2019-01-01 09:45:00.000,7,3,1032,1,6,76,0,0,196,0.1085837740733462
39,40,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.084,0.0906442095140807,0.0,2019-01-01 10:00:00.000,8,4,1032,3,8,75,0,0,230,0.0906442095140807
40,41,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0780173633284279,0.0,2019-01-01 10:15:00.000,8,4,1032,4,6,74,0,0,262,0.0780173633284279
41,42,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0962640335113352,0.0,2019-01-01 10:30:00.000,9,4,1032,4,10,72,0,0,291,0.0962640335113352
42,43,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1012236848754549,0.0,2019-01-01 10:45:00.000,9,4,1033,3,8,71,0,0,316,0.1012236848754549
43,44,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0770960464575025,0.0,2019-01-01 11:00:00.000,10,5,1032,2,6,70,0,0,337,0.0770960464575025
44,45,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0819616858960176,0.0,2019-01-01 11:15:00.000,10,5,1032,3,6,68,0,0,357,0.0819616858960176
45,46,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.084,0.1182022386396509,0.0,2019-01-01 11:30:00.000,11,5,1032,2,6,66,0,0,375,0.1182022386396509
46,47,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.084,0.4149728179266359,0.0,2019-01-01 11:45:00.000,12,5,1032,1,4,64,0,0,396,0.4149728179266359
47,48,0,0,0,0,0.0,0.0,0.0,0.346,0.0,0.0,0.0,0.0,0.084,0.4756961652516169,0.0,2019-01-01 12:00:00.000,12,5,1032,1,4,62,0,0,406,0.4756961652516169
48,49,0,0,0,0,0.0,0.0,0.0,0.207,0.0,0.0,0.0,0.0,0.0,0.7719047621388766,0.0,2019-01-01 12:15:00.000,13,6,1032,1,3,60,0,0,418,0.7719047621388766
49,50,0,0,0,0,0.0,0.0,0.0,0.373,0.1275,0.0,0.0,0.0,0.0,0.7182699140044845,0.0,2019-01-01 12:30:00.000,14,5,1031,1,4,57,0,0,420,0.7182699140044845
50,51,0,0,0,0,0.0,0.0,0.0,0.079,0.12705625,0.0,0.0,0.0,0.0,0.512977116638608,0.0,2019-01-01 12:45:00.000,14,5,1031,2,5,55,0,0,423,0.512977116638608
51,52,0,0,0,0,0.0,0.0,0.0,0.0,0.12679375,0.0,0.0,0.0,0.0,0.3565663422793336,0.0,2019-01-01 13:00:00.000,14,5,1031,3,6,52,0,0,420,0.3565663422793336
52,53,0,0,0,0,0.0,0.0,0.0,0.0,0.102275,0.0,0.0,0.0,0.084,0.336138595422399,0.0,2019-01-01 13:15:00.000,15,4,1031,3,6,49,0,0,416,0.336138595422399
53,54,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.084,0.2609520356316216,0.0,2019-01-01 13:30:00.000,15,5,1031,3,6,50,0,0,407,0.2609520356316216
54,55,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0908322333652899,0.0,2019-01-01 13:45:00.000,15,5,1031,2,6,52,0,0,393,0.0908322333652899
55,56,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0966275462903397,0.0,2019-01-01 14:00:00.000,15,6,1031,4,7,53,0,0,372,0.0966275462903397
56,57,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.084,0.1055753924539981,0.0,2019-01-01 14:15:00.000,15,6,1031,4,7,54,0,0,291,0.1055753924539981
57,58,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0824421912935524,0.0,2019-01-01 14:30:00.000,15,7,1031,5,8,56,0,0,326,0.0824421912935524
58,59,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1264105243218862,0.0,2019-01-01 14:45:00.000,15,7,1031,3,8,60,0,0,308,0.1264105243218862
59,60,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3664020788514802,0.0,2019-01-01 15:00:00.000,15,7,1031,6,9,60,0,0,292,0.3664020788514802
60,61,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2550334626263346,0.0,2019-01-01 15:15:00.000,14,6,1031,5,12,58,0,0,243,0.2550334626263346
61,62,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0768704178360514,0.0,2019-01-01 15:30:00.000,14,6,1031,5,11,60,0,0,208,0.0768704178360514
62,63,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0936003622858707,0.0,2019-01-01 15:45:00.000,14,6,1031,4,10,60,0,0,192,0.0936003622858707
63,64,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1074890574285279,0.0,2019-01-01 16:00:00.000,13,5,1031,8,12,59,0,0,115,0.1074890574285279
64,65,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0753265331022332,0.0,2019-01-01 16:15:00.000,13,6,1031,4,8,62,0,0,114,0.0753265331022332
65,66,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.081688006734813,0.0,2019-01-01 16:30:00.000,13,6,1031,4,7,65,0,0,69,0.081688006734813
66,67,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1180351063274649,0.0,2019-01-01 16:45:00.000,13,7,1031,4,6,68,0,0,30,0.1180351063274649
67,68,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1307559644387223,0.0,2019-01-01 17:00:00.000,12,7,1031,4,8,71,0,0,15,0.1307559644387223
68,69,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3174803619207336,0.0,2019-01-01 17:15:00.000,12,7,1031,2,5,74,0,0,8,0.3174803619207336
69,70,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0503333333333333,0.0,0.1572171877655718,0.0,2019-01-01 17:30:00.000,12,7,1031,2,4,76,0,0,0,0.1572171877655718
70,71,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0686666666666666,0.0,0.0908176092879737,0.0,2019-01-01 17:45:00.000,11,8,1031,2,4,78,0,0,0,0.0908176092879737
71,72,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0686666666666666,0.0,0.082632304298664,0.0,2019-01-01 18:00:00.000,11,8,1031,1,2,80,0,0,0,0.082632304298664
72,73,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.069,0.0,0.1078442135919231,0.0,2019-01-01 18:15:00.000,11,7,1031,0,2,80,0,0,0,0.1078442135919231
73,74,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0676666666666666,0.0,0.1022411028258872,0.0,2019-01-01 18:30:00.000,11,7,1031,2,4,80,0,0,0,0.1022411028258872
74,75,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.069,0.0,0.0808732367129063,0.0,2019-01-01 18:45:00.000,10,7,1031,1,3,81,0,0,0,0.0808732367129063
75,76,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0686666666666666,0.0,0.0952403480991959,0.0,2019-01-01 19:00:00.000,10,7,1032,2,2,81,0,0,0,0.0952403480991959
76,77,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0683333333333333,0.0,0.2153186469431347,0.0,2019-01-01 19:15:00.000,10,7,1032,1,4,82,0,0,0,0.2153186469431347
77,78,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.107,0.14,0.3620670845041555,0.0,2019-01-01 19:30:00.000,10,7,1032,1,2,83,0,0,0,0.3620670845041555
78,79,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.121333333333333,0.14,0.3184768883321427,0.0,2019-01-01 19:45:00.000,9,7,1032,2,3,84,0,0,0,0.3184768883321427
79,80,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.121666666666666,0.0,1.12202815378344,0.0,2019-01-01 20:00:00.000,9,7,1032,0,2,86,0,0,0,1.12202815378344
80,81,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.136333333333333,0.0,1.095640050843171,0.0,2019-01-01 20:15:00.000,9,7,1032,1,0,86,0,0,0,1.095640050843171
81,82,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.342,0.0,1.389437764127148,0.0,2019-01-01 20:30:00.000,9,7,1032,0,4,85,0,0,0,1.389437764127148
82,83,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.342666666666666,0.0,0.8300772525491183,0.0,2019-01-01 20:45:00.000,9,7,1032,0,2,84,0,0,0,0.8300772525491183
83,84,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.342,0.14,0.7758156582440292,0.0,2019-01-01 21:00:00.000,9,6,1032,1,1,86,0,0,0,0.7758156582440292
84,85,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6721330392255375,0.0,2019-01-01 21:15:00.000,8,6,1032,0,2,87,0,0,0,0.6721330392255375
85,86,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,1.027502296318839,0.0,2019-01-01 21:30:00.000,8,6,1032,0,0,87,0,0,0,1.027502296318839
86,87,0,0,0,0,0.0,0.0817266666666666,0.0,0.0,0.0,0.982,0.0,0.0,0.14,1.464927251233763,0.0,2019-01-01 21:45:00.000,7,6,1032,1,2,88,0,0,0,1.464927251233763
87,88,0,0,0,0,0.0,1.45466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.85548830581173,0.0,2019-01-01 22:00:00.000,7,6,1032,2,3,89,0,0,0,1.85548830581173
88,89,0,0,0,0,0.0,0.849233333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.055705874000227,0.0,2019-01-01 22:15:00.000,7,6,1032,3,4,89,0,0,0,1.055705874000227
89,90,0,0,0,0,0.0,0.118893333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.5707860942698454,0.0,2019-01-01 22:30:00.000,7,6,1032,2,4,90,0,0,0,0.5707860942698454
90,91,0,0,0,0,0.0,0.138946666666666,0.0,0.346,0.0,0.0,0.0,0.0,0.0,0.5463325478431302,0.0,2019-01-01 22:45:00.000,7,6,1032,1,3,90,0,0,0,0.5463325478431302
91,92,0,0,0,0,0.0,0.258393333333333,0.0,0.207,0.1275,0.0,0.0,0.0,0.0,1.240806998900132,0.0,2019-01-01 23:00:00.000,7,6,1032,0,2,90,0,0,0,1.240806998900132
92,93,0,0,0,0,0.0,0.0,0.0,0.373,0.12705625,0.0,0.0,0.0,0.0,1.737315315326711,0.0,2019-01-01 23:15:00.000,7,5,1032,2,2,89,0,0,0,1.737315315326711
93,94,0,0,0,0,0.0,0.0,0.0,0.079,0.12679375,0.0,0.0,0.0,0.0,0.882230890566762,0.0,2019-01-01 23:30:00.000,7,5,1032,0,3,90,0,0,0,0.882230890566762
94,95,0,0,0,0,0.0,0.0,0.0,0.0,0.102275,0.0,0.0,0.0,0.14,0.7537583713432808,0.0,2019-01-01 23:45:00.000,7,5,1032,0,2,90,0,0,0,0.7537583713432808
95,96,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4559599283363518,0.0,2019-01-02 00:00:00.000,6,5,1032,0,0,91,0,0,0,0.4559599283363518
96,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.098,0.5677150380334274,0.0,2019-01-02 00:15:00.000,6,5,1032,1,3,91,0,0,0,0.5677150380334274
97,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.098,0.4656765831360657,0.0,2019-01-02 00:30:00.000,6,5,1032,2,4,91,0,0,0,0.4656765831360657
98,3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1372762137678789,0.0,2019-01-02 00:45:00.000,6,5,1032,1,3,91,0,0,0,0.1372762137678789
99,4,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1263979893984722,0.0,2019-01-02 01:00:00.000,6,5,1032,2,3,92,0,0,0,0.1263979893984722
100,5,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0975154366988279,0.0,2019-01-02 01:15:00.000,6,5,1032,0,4,92,0,0,0,0.0975154366988279
101,6,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1008747961737667,0.0,2019-01-02 01:30:00.000,6,5,1032,1,3,91,0,0,0,0.1008747961737667
102,7,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.098,0.1276932648179138,0.0,2019-01-02 01:45:00.000,6,5,1032,1,3,91,0,0,0,0.1276932648179138
103,8,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2533057323491117,0.0,2019-01-02 02:00:00.000,5,4,1032,2,3,91,0,0,0,0.2533057323491117
104,9,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.098,0.29957840213171,0.0,2019-01-02 02:15:00.000,5,4,1032,2,4,92,0,0,0,0.29957840213171
105,10,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.098,0.1227649507623289,0.0,2019-01-02 02:30:00.000,5,4,1032,1,4,91,0,0,0,0.1227649507623289
106,11,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0901135644228901,0.0,2019-01-02 02:45:00.000,5,4,1032,2,3,92,0,0,0,0.0901135644228901
107,12,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0816462236567665,0.0,2019-01-02 03:00:00.000,5,4,1032,2,4,92,0,0,0,0.0816462236567665
108,13,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.098,0.1060642544671422,0.0,2019-01-02 03:15:00.000,5,4,1032,2,3,92,0,0,0,0.1060642544671422
109,14,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1054939154518074,0.0,2019-01-02 03:30:00.000,5,3,1031,2,4,92,0,0,0,0.1054939154518074
110,15,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0810779737953341,0.0,2019-01-02 03:45:00.000,5,3,1031,2,5,92,0,0,0,0.0810779737953341
111,16,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.090568999973597,0.0,2019-01-02 04:00:00.000,5,3,1031,2,5,92,0,0,0,0.090568999973597
112,17,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3093451966250798,0.0,2019-01-02 04:15:00.000,5,3,1031,2,5,92,0,0,0,0.3093451966250798
113,18,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.098,0.3077386372741917,0.0,2019-01-02 04:30:00.000,4,3,1031,2,3,92,0,0,0,0.3077386372741917
114,19,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0829352316145011,0.0,2019-01-02 04:45:00.000,4,3,1031,2,4,92,0,0,0,0.0829352316145011
115,20,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1195831693690878,0.0,2019-01-02 05:00:00.000,4,3,1030,2,6,92,0,0,0,0.1195831693690878
116,21,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0904102242770203,0.0,2019-01-02 05:15:00.000,4,3,1030,3,8,92,0,0,0,0.0904102242770203
117,22,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0808063837880319,0.0,2019-01-02 05:30:00.000,4,3,1030,2,4,92,0,0,0,0.0808063837880319
118,23,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1037620068667799,0.0,2019-01-02 05:45:00.000,4,2,1030,4,9,92,0,0,0,0.1037620068667799
119,24,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1068852919507559,0.0,2019-01-02 06:00:00.000,4,3,1030,1,5,93,0,0,0,0.1068852919507559
120,25,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0804219794700041,0.0,2019-01-02 06:15:00.000,3,2,1030,1,4,92,0,0,0,0.0804219794700041
121,26,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0878238517459418,0.0,2019-01-02 06:30:00.000,3,2,1030,4,4,92,0,0,0,0.0878238517459418
122,27,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.314860562927218,0.0,2019-01-02 06:45:00.000,3,2,1030,3,8,93,0,0,0,0.314860562927218
123,28,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2700607466457589,0.0,2019-01-02 07:00:00.000,3,2,1030,3,6,93,0,0,0,0.2700607466457589
124,29,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0839630953344451,0.0,2019-01-02 07:15:00.000,3,2,1030,5,7,93,0,0,0,0.0839630953344451
125,30,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1522366448624288,0.0,2019-01-02 07:30:00.000,3,2,1030,3,7,93,0,0,0,0.1522366448624288
126,31,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1430255653070775,0.0,2019-01-02 07:45:00.000,3,2,1030,5,10,93,0,0,0,0.1430255653070775
127,32,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3754460260946454,0.0,2019-01-02 08:00:00.000,3,2,1030,4,11,93,0,0,0,0.3754460260946454
128,33,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6202802393698289,0.0,2019-01-02 08:15:00.000,3,2,1030,3,8,93,0,0,9,0.6202802393698289
129,34,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5101337781775436,0.0,2019-01-02 08:30:00.000,3,2,1031,2,6,93,0,0,21,0.5101337781775436
