Unnamed: 0,Periods,AC1,AC2,AC3,AC4,Dish washer,Washing Machine,Dryer,Water heater,TV,Microwave,Kettle,Lighting,Refrigerator,Consumption_Total,Generation_Total,Power_Demand
0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7573693819586466,0,0.7573693819586466
1,2,0,0,0,0,0.0,0.0,0.0,0.346,0.0,0.0,0.0,0.0,0.14,0.7573693819586466,0,0.7573693819586466
2,3,0,0,0,0,0.0,0.0,0.0,0.207,0.0,0.0,0.0,0.0,0.0,0.7968157039356594,0,0.7968157039356594
3,4,0,0,0,0,0.0,0.0,0.0,0.373,0.0,0.0,0.0,0.0,0.0,0.7968157039356594,0,0.7968157039356594
4,5,0,0,0,0,0.0,0.0,0.0,0.079,0.0,0.0,0.0,0.0,0.14,1.41217832677706,0,1.41217832677706
5,6,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,1.41217832677706,0,1.41217832677706
6,7,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.457577334933349,0,0.457577334933349
7,8,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.457577334933349,0,0.457577334933349
8,9,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4733558637241541,0,0.4733558637241541
9,10,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.4733558637241541,0,0.4733558637241541
10,11,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6705874736092183,0,0.6705874736092183
11,12,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6705874736092183,0,0.6705874736092183
12,13,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.3944632197701284,0,0.3944632197701284
13,14,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3944632197701284,0,0.3944632197701284
14,15,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6074733584459977,0,0.6074733584459977
15,16,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.6074733584459977,0,0.6074733584459977
16,17,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.8757083478896851,0,0.8757083478896851
17,18,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8757083478896851,0,0.8757083478896851
18,19,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.639030416027608,0,0.639030416027608
19,20,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.639030416027608,0,0.639030416027608
20,21,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.5995840940505951,0,0.5995840940505951
21,22,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5995840940505951,0,0.5995840940505951
22,23,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4417988061425439,0,0.4417988061425439
23,24,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4417988061425439,0,0.4417988061425439
24,25,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3629061621885181,0,0.3629061621885181
25,26,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3629061621885181,0,0.3629061621885181
26,27,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8914868766804901,0,0.8914868766804901
27,28,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8914868766804901,0,0.8914868766804901
28,29,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8757083478896851,0,0.8757083478896851
29,30,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8757083478896851,0,0.8757083478896851
30,31,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9624902562391132,0,0.9624902562391132
31,32,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9624902562391132,0,0.9624902562391132
32,33,0,0,0,0,0.0,0.00184,0.0,0.0,0.0,0.974,0.0,0.0,0.0,1.096607750960957,0,1.096607750960957
33,34,0,0,0,0,0.0,1.04142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.096607750960957,0,1.096607750960957
34,35,0,0,0,0,0.0,0.32317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8993761410758927,0,0.8993761410758927
35,36,0,0,0,0,0.0,0.25449,0.0,0.346,0.0,0.0,0.0,0.0,0.0,0.8993761410758927,0,0.8993761410758927
36,37,0,0,0,0,0.0,0.06426,0.0,0.207,0.0,0.0,0.0,0.0,0.0,0.9230439342621004,0,0.9230439342621004
37,38,0,0,0,0,0.0,0.10423,0.0,0.373,0.0,0.0,0.0,0.0,0.0,0.9230439342621004,0,0.9230439342621004
38,39,0,0,0,0,0.0,0.0,0.0,0.079,0.0,0.0,0.0,0.0,0.0,0.7573693819586466,0,0.7573693819586466
39,40,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7573693819586466,0,0.7573693819586466
40,41,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3392383690023104,0,0.3392383690023104
41,42,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.3392383690023104,0,0.3392383690023104
42,43,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6232518872368029,0,0.6232518872368029
43,44,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6232518872368029,0,0.6232518872368029
44,45,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.3392383690023104,0,0.3392383690023104
45,46,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.3392383690023104,0,0.3392383690023104
46,47,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3786846909793233,0,0.3786846909793233
47,48,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3786846909793233,0,0.3786846909793233
48,49,0,0,0,0,0.0,0.0,0.0,0.0,0.0305055555555555,0.0,0.0,0.0,0.0,0.4812451281195567,0,0.4812451281195567
49,50,0,0,0,0,0.0,0.0,0.0,0.0,0.0806888888888888,0.0,0.0,0.0,0.14,0.4812451281195567,0,0.4812451281195567
50,51,0,0,0,0,0.0,0.0,0.0,0.0,0.07925,0.0,0.0,0.0,0.0,0.110449701535636,0,0.110449701535636
51,52,0,0,0,0,0.0,0.0,0.0,0.0,0.0749555555555555,0.0,0.0,0.0,0.0,0.110449701535636,0,0.110449701535636
52,53,0,0,0,0,0.0,0.0,0.0,0.0,0.0811222222222222,0.0,0.0,0.0,0.14,0.2445671962574796,0,0.2445671962574796
53,54,0,0,0,0,0.0,0.0,0.0,0.0,0.0801722222222222,0.0,0.0,0.0,0.0,0.2445671962574796,0,0.2445671962574796
54,55,0,0,0,0,0.0,0.0,0.0,0.0,0.00285,0.0,0.0,0.0,0.0,0.3076813114207002,0,0.3076813114207002
55,56,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.3076813114207002,0,0.3076813114207002
56,57,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.1577852879080514,0,0.1577852879080514
57,58,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1577852879080514,0,0.1577852879080514
58,59,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3313491046069079,0,0.3313491046069079
59,60,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3313491046069079,0,0.3313491046069079
60,61,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.1814530810942591,0,0.1814530810942591
61,62,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1814530810942591,0,0.1814530810942591
62,63,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1262282303264411,0,0.1262282303264411
63,64,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1262282303264411,0,0.1262282303264411
64,65,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.512802185701167,0,0.512802185701167
65,66,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.512802185701167,0,0.512802185701167
66,67,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2997920470252975,0,0.2997920470252975
67,68,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2997920470252975,0,0.2997920470252975
68,69,0,0,0,0,0.0,0.0,0.0,0.0,0.0235375,0.0,0.0,0.0,0.0,0.2997920470252975,0,0.2997920470252975
69,70,0,0,0,0,0.0,0.0,0.0,0.0,0.0987562499999999,0.0,0.0,0.0,0.14,0.2997920470252975,0,0.2997920470252975
70,71,0,0,0,0,0.0,0.0,0.0,0.0,0.0945875,0.0,0.0,0.0,0.0,0.5680270364689848,0,0.5680270364689848
71,72,0,0,0,0,0.0,0.0,0.0,0.0,0.0939625,0.0,0.0,0.0,0.0,0.5680270364689848,0,0.5680270364689848
72,73,0,0,0,0,0.0,0.0,0.0,0.0,0.08465,0.0,0.0,0.0,0.14,0.291902782629895,0,0.291902782629895
73,74,0,0,0,0,0.0,0.0,0.0,0.0,0.076525,0.0,0.0,0.0126666666666666,0.14,0.291902782629895,0,0.291902782629895
74,75,0,0,0,0,0.0,0.0,0.0,0.0,0.07590625,0.0,0.0,0.225,0.0,0.3313491046069079,0,0.3313491046069079
75,76,0,0,0,0,0.0,0.0,0.0,0.0,0.0764749999999999,0.0,0.0,0.22,0.0,0.3313491046069079,0,0.3313491046069079
76,77,0,0,0,0,0.0,0.0,0.0,0.0,0.0742125,0.0,0.0,0.22,0.0,0.5285807144919721,0,0.5285807144919721
77,78,0,0,0,0,0.0,0.0,0.0,0.0,0.07549375,0.0,0.0,0.22,0.14,0.5285807144919721,0,0.5285807144919721
78,79,0,0,0,0,0.0,0.0,0.0,0.0,0.0737125,0.0,0.0,0.22,0.0,0.4023524841655309,0,0.4023524841655309
79,80,0,0,0,0,0.0,0.0,0.0,0.0,0.0766625,0.0,0.0,0.221,0.0,0.4023524841655309,0,0.4023524841655309
80,81,0,0,0,0,0.0,0.0,0.0,0.0,0.0768375,0.0,0.0,0.22,0.14,0.7337015887724389,0,0.7337015887724389
81,82,0,0,0,0,0.0,0.0,0.0,0.0,0.075,0.0,0.0,0.22,0.0,0.7337015887724389,0,0.7337015887724389
82,83,0,0,0,0,0.0,0.0,0.0,0.0,0.07505625,0.0,0.0,0.22,0.0,0.8125942327264644,0,0.8125942327264644
83,84,0,0,0,0,0.0,0.0,0.0,0.0,0.07474375,0.0,0.0,0.22,0.14,0.8125942327264644,0,0.8125942327264644
84,85,0,0,0,0,0.0,0.0,0.0,0.0,0.03700625,0.0,0.0,0.22,0.14,0.6153626228414003,0,0.6153626228414003
