Unnamed: 0,Periods,AC1,AC2,AC3,AC4,Dish washer,Washing Machine,Dryer,Water heater,TV,Microwave,Kettle,Lighting,Refrigerator,Consumption_Total,Generation_Total,datetime,TemperatureC,DewpointC,PressurehPa,WindSpeedKMH,WindSpeedGustKMH,Humidity,HourlyPrecipMM,dailyrainMM,SolarRadiationWatts_m2,Power_Demand
17,18,0,0,0,0,0.0,0.0,0.0,0.291,0.0,0.0,0.0,0.0,0.0,1.794374122570542,0.0,2019-01-01 04:30:00.000,6,3,1030,4,10,82,0,0,0,1.794374122570542
18,19,0,0,0,0,0.0,0.0,0.0,0.335,0.0,0.0,0.0,0.0,0.0,1.565540759739791,0.0,2019-01-01 04:45:00.000,6,3,1030,4,6,82,0,0,0,1.565540759739791
19,20,0,0,0,0,0.0,0.0,0.0,0.234,0.0,0.0,0.0,0.0,0.14,0.9251693031613376,0.0,2019-01-01 05:00:00.000,6,3,1030,5,7,82,0,0,0,0.9251693031613376
20,21,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.2405334868944408,0.0,2019-01-01 05:15:00.000,6,3,1030,4,8,82,0,0,0,0.2405334868944408
21,22,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2328100733893877,0.0,2019-01-01 05:30:00.000,6,3,1030,5,9,82,0,0,0,0.2328100733893877
22,23,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.362546472344959,0.0,2019-01-01 05:45:00.000,5,3,1030,4,10,82,0,0,0,0.362546472344959
23,24,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2514588484748648,0.0,2019-01-01 06:00:00.000,5,3,1030,4,9,83,0,0,0,0.2514588484748648
24,25,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.236254134740779,0.0,2019-01-01 06:15:00.000,5,3,1030,4,11,83,0,0,0,0.236254134740779
25,26,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8611787643091261,0.0,2019-01-01 06:30:00.000,5,2,1031,3,6,83,0,0,0,0.8611787643091261
26,27,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9181298596610422,0.0,2019-01-01 06:45:00.000,5,2,1031,5,7,84,0,0,0,0.9181298596610422
27,28,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4747115002933443,0.0,2019-01-01 07:00:00.000,5,2,1031,4,10,84,0,0,0,0.4747115002933443
28,29,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3024600100685778,0.0,2019-01-01 07:15:00.000,5,2,1031,5,11,83,0,0,0,0.3024600100685778
29,30,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3158065044092063,0.0,2019-01-01 07:30:00.000,5,2,1031,5,9,84,0,0,0,0.3158065044092063
30,31,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2424401289431021,0.0,2019-01-01 07:45:00.000,5,2,1031,5,10,84,0,0,0,0.2424401289431021
31,32,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2507143501511018,0.0,2019-01-01 08:00:00.000,5,2,1031,5,10,84,0,0,1,0.2507143501511018
32,33,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3356295288833827,0.0,2019-01-01 08:15:00.000,5,2,1031,3,9,84,0,0,9,0.3356295288833827
33,34,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.2273988416703301,0.0,2019-01-01 08:30:00.000,5,2,1032,4,8,84,0,0,19,0.2273988416703301
34,35,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21971174515668,0.0,2019-01-01 08:45:00.000,5,3,1032,6,9,83,0,0,40,0.21971174515668
35,36,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5672471943883696,0.0,2019-01-01 09:00:00.000,6,3,1032,5,11,82,0,0,73,0.5672471943883696
36,37,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.9013998322880274,0.0,2019-01-01 09:15:00.000,6,3,1032,3,8,81,0,0,112,0.9013998322880274
37,38,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.4225845119661361,0.0,2019-01-01 09:30:00.000,7,3,1032,3,6,79,0,0,155,0.4225845119661361
38,39,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.314595938029104,0.0,2019-01-01 09:45:00.000,7,3,1032,1,6,76,0,0,196,0.314595938029104
39,40,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2626202704994087,0.0,2019-01-01 10:00:00.000,8,4,1032,3,8,75,0,0,230,0.2626202704994087
40,41,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.226036954492715,0.0,2019-01-01 10:15:00.000,8,4,1032,4,6,74,0,0,262,0.226036954492715
41,42,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.2789023883117855,0.0,2019-01-01 10:30:00.000,9,4,1032,4,10,72,0,0,291,0.2789023883117855
42,43,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2932718112436007,0.0,2019-01-01 10:45:00.000,9,4,1033,3,8,71,0,0,316,0.2932718112436007
43,44,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2233676556245892,0.0,2019-01-01 11:00:00.000,10,5,1032,2,6,70,0,0,337,0.2233676556245892
44,45,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.2374647011208814,0.0,2019-01-01 11:15:00.000,10,5,1032,3,6,68,0,0,357,0.2374647011208814
45,46,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3424631760990606,0.0,2019-01-01 11:30:00.000,11,5,1032,2,6,66,0,0,375,0.3424631760990606
46,47,0,0,0,0,0.0,0.0010375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.202286106062472,0.0,2019-01-01 11:45:00.000,12,5,1032,1,4,64,0,0,396,1.202286106062472
47,48,0,0,0,0,0.0,0.8049875,0.0,0.0,0.0,0.0,0.0,0.0,0.14,1.37821771808275,0.0,2019-01-01 12:00:00.000,12,5,1032,1,4,62,0,0,406,1.37821771808275
48,49,0,0,0,0,0.0,1.4697625,0.580266666666666,0.0,0.0,0.0,0.0,0.0,0.14,2.236412436264924,0.0,2019-01-01 12:15:00.000,13,6,1032,1,3,60,0,0,418,2.236412436264924
49,50,0,0,0,0,0.0,0.09314375,1.21173333333333,0.0,0.0,0.0,0.0,0.0,0.0,2.081018082883082,0.0,2019-01-01 12:30:00.000,14,5,1031,1,4,57,0,0,420,2.081018082883082
50,51,0,0,0,0,0.0,0.14400625,0.0,0.0,0.0,1.247,0.0,0.0,0.0,1.486230503347384,0.0,2019-01-01 12:45:00.000,14,5,1031,2,5,55,0,0,423,1.486230503347384
51,52,0,0,0,0,0.0,0.02531875,0.0,0.377,0.1275,0.0,0.0,0.0,0.0,1.033067084619862,0.0,2019-01-01 13:00:00.000,14,5,1031,3,6,52,0,0,420,1.033067084619862
52,53,0,0,0,0,0.0,0.0,0.0,0.387,0.12705625,0.0,0.0,0.0,0.14,0.9738824942966572,0.0,2019-01-01 13:15:00.000,15,4,1031,3,6,49,0,0,416,0.9738824942966572
53,54,0,0,0,0,0.0,0.0,0.0,0.456,0.12679375,0.0,0.0,0.0,0.0,0.7560471270291357,0.0,2019-01-01 13:30:00.000,15,5,1031,3,6,50,0,0,407,0.7560471270291357
54,55,0,0,0,0,0.0,0.0,0.0,0.059,0.102275,0.0,0.0,0.0,0.0,0.2631650253704547,0.0,2019-01-01 13:45:00.000,15,5,1031,2,6,52,0,0,393,0.2631650253704547
55,56,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2799555810624746,0.0,2019-01-01 14:00:00.000,15,6,1031,4,7,53,0,0,372,0.2799555810624746
56,57,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.305879860092367,0.0,2019-01-01 14:15:00.000,15,6,1031,4,7,54,0,0,291,0.305879860092367
57,58,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2388568524579991,0.0,2019-01-01 14:30:00.000,15,7,1031,5,8,56,0,0,326,0.2388568524579991
58,59,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3662447526361717,0.0,2019-01-01 14:45:00.000,15,7,1031,3,8,60,0,0,308,0.3662447526361717
59,60,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.061563817207472,0.0,2019-01-01 15:00:00.000,15,7,1031,6,9,60,0,0,292,1.061563817207472
60,61,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7388994542549856,0.0,2019-01-01 15:15:00.000,14,6,1031,5,12,58,0,0,243,0.7388994542549856
61,62,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.222713949779334,0.0,2019-01-01 15:30:00.000,14,6,1031,5,11,60,0,0,208,0.222713949779334
62,63,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2711850276386329,0.0,2019-01-01 15:45:00.000,14,6,1031,4,10,60,0,0,192,0.2711850276386329
63,64,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3114242541132358,0.0,2019-01-01 16:00:00.000,13,5,1031,8,12,59,0,0,115,0.3114242541132358
64,65,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2182409070048557,0.0,2019-01-01 16:15:00.000,13,6,1031,4,8,62,0,0,114,0.2182409070048557
65,66,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2366717801419142,0.0,2019-01-01 16:30:00.000,13,6,1031,4,7,65,0,0,69,0.2366717801419142
66,67,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.289333333333333,0.0,0.3419789495470196,0.0,2019-01-01 16:45:00.000,13,7,1031,4,6,68,0,0,30,0.3419789495470196
67,68,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.0,0.3788346429892364,0.0,2019-01-01 17:00:00.000,12,7,1031,4,8,71,0,0,15,0.3788346429892364
68,69,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.0,0.9198246525931854,0.0,2019-01-01 17:15:00.000,12,7,1031,2,5,74,0,0,8,0.9198246525931854
69,70,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.289333333333333,0.0,0.4554998118411197,0.0,2019-01-01 17:30:00.000,12,7,1031,2,4,76,0,0,0,0.4554998118411197
70,71,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0756666666666666,0.0,0.2631226555471511,0.0,2019-01-01 17:45:00.000,11,8,1031,2,4,78,0,0,0,0.2631226555471511
71,72,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.069,0.0,0.2394076601609456,0.0,2019-01-01 18:00:00.000,11,8,1031,1,2,80,0,0,0,0.2394076601609456
72,73,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.069,0.0,0.3124532355363228,0.0,2019-01-01 18:15:00.000,11,7,1031,0,2,80,0,0,0,0.3124532355363228
73,74,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0693333333333333,0.14,0.29621954037915,0.0,2019-01-01 18:30:00.000,11,7,1031,2,4,80,0,0,0,0.29621954037915
74,75,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0696666666666666,0.0,0.2343111757007147,0.0,2019-01-01 18:45:00.000,10,7,1031,1,3,81,0,0,0,0.2343111757007147
75,76,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.2759365006805347,0.0,2019-01-01 19:00:00.000,10,7,1032,2,2,81,0,0,0,0.2759365006805347
76,77,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.253666666666666,0.14,0.623835119826255,0.0,2019-01-01 19:15:00.000,10,7,1032,1,4,82,0,0,0,0.623835119826255
77,78,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.265666666666666,0.14,1.04900419101391,0.0,2019-01-01 19:30:00.000,10,7,1032,1,2,83,0,0,0,1.04900419101391
78,79,0,0,0,0,0.0,0.0,0.0,0.0,0.0474230769230769,0.0,0.0,0.266,0.0,0.9227118534097296,0.0,2019-01-01 19:45:00.000,9,7,1032,2,3,84,0,0,0,0.9227118534097296
79,80,0,0,0,0,0.0,0.0,0.0,0.0,0.046776923076923,0.0,0.0,0.266666666666666,0.0,3.250812587303607,0.0,2019-01-01 20:00:00.000,9,7,1032,0,2,86,0,0,0,3.250812587303607
80,81,0,0,0,0,0.0,0.0,0.0,0.0,0.0463461538461538,0.0,2.827,0.265666666666666,0.0,3.174359267568242,0.0,2019-01-01 20:15:00.000,9,7,1032,1,0,86,0,0,0,3.174359267568242
81,82,0,0,0,0,0.0,1.58370666666666,0.0,0.0,0.0462153846153846,0.0,0.0,0.175,0.14,4.025569017737225,0.0,2019-01-01 20:30:00.000,9,7,1032,0,4,85,0,0,0,4.025569017737225
82,83,0,0,0,0,0.0,2.33876,0.0,0.0,0.0464076923076923,0.0,0.0,0.0,0.0,2.404953540534676,0.0,2019-01-01 20:45:00.000,9,7,1032,0,2,84,0,0,0,2.404953540534676
83,84,0,0,0,0,0.0,0.61024,0.0,0.0,0.0464307692307692,0.0,0.0,0.137666666666666,0.0,2.247743337582682,0.0,2019-01-01 21:00:00.000,9,6,1032,1,1,86,0,0,0,2.247743337582682
84,85,0,0,0,0,0.0,0.104266666666666,0.0,0.0,0.0463461538461538,1.247,0.0,0.218,0.14,1.947347343192178,0.0,2019-01-01 21:15:00.000,8,6,1032,0,2,87,0,0,0,1.947347343192178
85,86,0,0,0,0,0.0,0.128593333333333,0.0,0.0,0.0463230769230769,0.0,0.0,0.218666666666666,0.0,2.976946155133047,0.0,2019-01-01 21:30:00.000,8,6,1032,0,0,87,0,0,0,2.976946155133047
86,87,0,0,0,0,0.0,0.00498,0.0,0.0,0.0463230769230769,0.0,0.0,0.0,0.0,4.24428204563032,0.0,2019-01-01 21:45:00.000,7,6,1032,1,2,88,0,0,0,4.24428204563032
87,88,0,0,0,0,0.0,0.0,0.0,0.273,0.0463230769230769,0.0,0.0,0.0,0.14,5.375840810935312,0.0,2019-01-01 22:00:00.000,7,6,1032,2,3,89,0,0,0,5.375840810935312
88,89,0,0,0,0,0.0,0.0,0.0,0.194,0.0463384615384615,0.0,0.0,0.0,0.14,3.058659385789957,0.0,2019-01-01 22:15:00.000,7,6,1032,3,4,89,0,0,0,3.058659385789957
89,90,0,0,0,0,1.58333124999999,0.0,0.0,0.016,0.046276923076923,0.0,0.0,0.0,0.0,1.653718414866448,0.0,2019-01-01 22:30:00.000,7,6,1032,2,4,90,0,0,0,1.653718414866448
90,91,0,0,0,0,0.3141125,0.0,0.0,0.517,0.046776923076923,0.0,0.0,0.0,0.0,1.582870017470956,0.0,2019-01-01 22:45:00.000,7,6,1032,1,3,90,0,0,0,1.582870017470956
91,92,0,0,0,0,0.0648499999999999,0.0,0.0,0.432,0.0495846153846153,0.0,0.0,0.0,0.0,3.594946345007209,0.0,2019-01-01 23:00:00.000,7,6,1032,0,2,90,0,0,0,3.594946345007209
92,93,0,0,0,0,0.0648312499999999,0.0,0.0,0.399,0.0481307692307692,0.0,0.0,0.0,0.14,5.033462374482857,0.0,2019-01-01 23:15:00.000,7,5,1032,2,2,89,0,0,0,5.033462374482857
93,94,0,0,0,0,0.7017625,0.0,0.0,0.48,0.0475692307692307,0.0,0.0,0.0,0.0,2.556056436099055,0.0,2019-01-01 23:30:00.000,7,5,1032,0,3,90,0,0,0,2.556056436099055
94,95,0,0,0,0,1.33235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.183837538377078,0.0,2019-01-01 23:45:00.000,7,5,1032,0,2,90,0,0,0,2.183837538377078
95,96,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.321036615118614,0.0,2019-01-02 00:00:00.000,6,5,1032,0,0,91,0,0,0,1.321036615118614
96,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.644820751972695,0.0,2019-01-02 00:15:00.000,6,5,1032,1,3,91,0,0,0,1.644820751972695
97,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.349188336287895,0.0,2019-01-02 00:30:00.000,6,5,1032,2,4,91,0,0,0,1.349188336287895
98,3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.397725531350734,0.0,2019-01-02 00:45:00.000,6,5,1032,1,3,91,0,0,0,0.397725531350734
99,4,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3662084356447687,0.0,2019-01-02 01:00:00.000,6,5,1032,2,3,92,0,0,0,0.3662084356447687
100,5,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2825280346201922,0.0,2019-01-02 01:15:00.000,6,5,1032,0,4,92,0,0,0,0.2825280346201922
101,6,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.2922609883162152,0.0,2019-01-02 01:30:00.000,6,5,1032,1,3,91,0,0,0,0.2922609883162152
102,7,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.369961191423086,0.0,2019-01-02 01:45:00.000,6,5,1032,1,3,91,0,0,0,0.369961191423086
103,8,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7338937622732621,0.0,2019-01-02 02:00:00.000,5,4,1032,2,3,91,0,0,0,0.7338937622732621
104,9,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8679579360376994,0.0,2019-01-02 02:15:00.000,5,4,1032,2,4,92,0,0,0,0.8679579360376994
105,10,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3556825609697785,0.0,2019-01-02 02:30:00.000,5,4,1032,1,4,91,0,0,0,0.3556825609697785
106,11,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.2610828511966786,0.0,2019-01-02 02:45:00.000,5,4,1032,2,3,92,0,0,0,0.2610828511966786
107,12,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2365507235039041,0.0,2019-01-02 03:00:00.000,5,4,1032,2,4,92,0,0,0,0.2365507235039041
108,13,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3072962227570867,0.0,2019-01-02 03:15:00.000,5,4,1032,2,3,92,0,0,0,0.3072962227570867
109,14,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.3056437996482469,0.0,2019-01-02 03:30:00.000,5,3,1031,2,4,92,0,0,0,0.3056437996482469
110,15,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2349043532269648,0.0,2019-01-02 03:45:00.000,5,3,1031,2,5,92,0,0,0,0.2349043532269648
111,16,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2624023685509902,0.0,2019-01-02 04:00:00.000,5,3,1031,2,5,92,0,0,0,0.2624023685509902
112,17,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.8962549251725924,0.0,2019-01-02 04:15:00.000,5,3,1031,2,5,92,0,0,0,0.8962549251725924
113,18,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.8916002974410987,0.0,2019-01-02 04:30:00.000,4,3,1031,2,3,92,0,0,0,0.8916002974410987
114,19,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2402853207865198,0.0,2019-01-02 04:45:00.000,4,3,1031,2,4,92,0,0,0,0.2402853207865198
115,20,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.346464097985299,0.0,2019-01-02 05:00:00.000,4,3,1030,2,6,92,0,0,0,0.346464097985299
116,21,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2619423533265513,0.0,2019-01-02 05:15:00.000,4,3,1030,3,8,92,0,0,0,0.2619423533265513
117,22,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.2341174850798983,0.0,2019-01-02 05:30:00.000,4,3,1030,2,4,92,0,0,0,0.2341174850798983
118,23,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3006260020027227,0.0,2019-01-02 05:45:00.000,4,2,1030,4,9,92,0,0,0,0.3006260020027227
119,24,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3096749856939878,0.0,2019-01-02 06:00:00.000,4,3,1030,1,5,93,0,0,0,0.3096749856939878
120,25,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2330037640102041,0.0,2019-01-02 06:15:00.000,3,2,1030,1,4,92,0,0,0,0.2330037640102041
121,26,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2544489474337177,0.0,2019-01-02 06:30:00.000,3,2,1030,4,4,92,0,0,0,0.2544489474337177
122,27,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9122344013899436,0.0,2019-01-02 06:45:00.000,3,2,1030,3,8,93,0,0,0,0.9122344013899436
123,28,0,0,0,0,0.0,0.0,0.0,0.346,0.0,0.0,0.0,0.0,0.0,0.7824374741153672,0.0,2019-01-02 07:00:00.000,3,2,1030,3,6,93,0,0,0,0.7824374741153672
124,29,0,0,0,0,0.0,0.0,0.0,0.207,0.0,0.0,0.0,0.0,0.0,0.2432633140815717,0.0,2019-01-02 07:15:00.000,3,2,1030,5,7,93,0,0,0,0.2432633140815717
125,30,0,0,0,0,0.0,0.0,0.0,0.373,0.0,0.0,0.0,0.0,0.0,0.4410698605902993,0.0,2019-01-02 07:30:00.000,3,2,1030,3,7,93,0,0,0,0.4410698605902993
126,31,0,0,0,0,0.0,0.0,0.0,0.079,0.0,0.0,0.0,0.0,0.0,0.4143829247409425,0.0,2019-01-02 07:45:00.000,3,2,1030,5,10,93,0,0,0,0.4143829247409425
127,32,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.087766526504788,0.0,2019-01-02 08:00:00.000,3,2,1030,4,11,93,0,0,0,1.087766526504788
128,33,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.176,0.0,0.0,0.0,1.797116055421474,0.0,2019-01-02 08:15:00.000,3,2,1030,3,8,93,0,0,9,1.797116055421474
129,34,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.477992599130787,0.0,2019-01-02 08:30:00.000,3,2,1031,2,6,93,0,0,21,1.477992599130787
