Unnamed: 0,Periods,AC1,AC2,AC3,AC4,Dish washer,Washing Machine,Dryer,Water heater,TV,Microwave,Kettle,Lighting,Refrigerator,Consumption_Total,Generation_Total,datetime,TemperatureC,DewpointC,PressurehPa,WindSpeedKMH,WindSpeedGustKMH,Humidity,HourlyPrecipMM,dailyrainMM,SolarRadiationWatts_m2,Power_Demand
45,46,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9522967674540628,0.0,2019-01-01 11:30:00.000,11,5,1032,2,6,66,0,0,375,0.9522967674540628
46,47,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.30003087282544,0.0,2019-01-01 11:45:00.000,12,5,1032,1,4,64,0,0,396,9.30003087282544
47,48,0,0,0,0,0.052325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.30003087282544,0.0,2019-01-01 12:00:00.000,12,5,1032,1,4,62,0,0,406,9.30003087282544
48,49,0,0,0,0,1.6934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,8.664249202154307,0.0,2019-01-01 12:15:00.000,13,6,1032,1,3,60,0,0,418,8.664249202154307
49,50,0,0,0,0,1.50043125,0.0,0.0,0.0,0.0314,0.0,0.0,0.0,0.0,8.664249202154307,0.0,2019-01-01 12:30:00.000,14,5,1031,1,4,57,0,0,420,8.664249202154307
50,51,0,0,0,0,0.100412499999999,0.0,0.0,0.0,0.0308307692307692,0.0,0.0,0.0,0.0,9.019296262852498,0.0,2019-01-01 12:45:00.000,14,5,1031,2,5,55,0,0,423,9.019296262852498
51,52,0,0,0,0,1.86048125,0.0,0.0,0.0,0.0306153846153846,0.0,0.0,0.0,0.14,9.019296262852498,0.0,2019-01-01 13:00:00.000,14,5,1031,3,6,52,0,0,420,9.019296262852498
52,53,0,0,0,0,0.32135,0.0,0.0,0.0,0.0307615384615384,0.0,0.0,0.0,0.0,7.067913855640781,0.0,2019-01-01 13:15:00.000,15,4,1031,3,6,49,0,0,416,7.067913855640781
53,54,0,0,0,0,0.0,0.0,0.0,0.0,0.0304772727272727,0.0,0.0,0.0,0.0,7.067913855640781,0.0,2019-01-01 13:30:00.000,15,5,1031,3,6,50,0,0,407,7.067913855640781
54,55,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.17061111111111,0.0,0.0,0.14,5.906441525221799,0.0,2019-01-01 13:45:00.000,15,5,1031,2,6,52,0,0,393,5.906441525221799
55,56,0,0,0,0,0.0,0.0,1.98876666666666,0.0,0.0,0.0,0.0,0.0,0.14,5.906441525221799,0.0,2019-01-01 14:00:00.000,15,6,1031,4,7,53,0,0,372,5.906441525221799
56,57,0,0,0,0,0.0,0.0,1.836825,0.0,0.0,0.0,0.0,0.0,0.0,7.235803775742935,0.0,2019-01-01 14:15:00.000,15,6,1031,4,7,54,0,0,291,7.235803775742935
57,58,0,0,0,0,0.0,0.0,0.98675,0.0,0.0,0.0,0.0,0.219666666666666,0.0,7.235803775742935,0.0,2019-01-01 14:30:00.000,15,7,1031,5,8,56,0,0,326,7.235803775742935
58,59,0,0,0,0,0.0,0.0,0.052625,0.0,0.0,0.0,0.0,0.22,0.0,6.655068160994001,0.0,2019-01-01 14:45:00.000,15,7,1031,3,8,60,0,0,308,6.655068160994001
59,60,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.17061111111111,0.0,0.218333333333333,0.14,6.655068160994001,0.0,2019-01-01 15:00:00.000,15,7,1031,6,9,60,0,0,292,6.655068160994001
60,61,0,0,0,0,0.0,1.91272258064516,0.0,0.0,0.0,0.0,0.0,0.217666666666666,0.0,6.652316133428171,0.0,2019-01-01 15:15:00.000,14,6,1031,5,12,58,0,0,243,6.652316133428171
61,62,0,0,0,0,0.0,1.894875,0.0,0.0,0.0,0.0,0.0,0.219333333333333,0.0,6.652316133428171,0.0,2019-01-01 15:30:00.000,14,6,1031,5,11,60,0,0,208,6.652316133428171
62,63,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.82,0.219666666666666,0.0,4.981667785728836,0.0,2019-01-01 15:45:00.000,14,6,1031,4,10,60,0,0,192,4.981667785728836
63,64,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.218333333333333,0.0,4.981667785728836,0.0,2019-01-01 16:00:00.000,13,5,1031,8,12,59,0,0,115,4.981667785728836
64,65,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.218333333333333,0.0,0.6935803046197221,0.0,2019-01-01 16:15:00.000,13,6,1031,4,8,62,0,0,114,0.6935803046197221
65,66,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.219,0.0,0.6935803046197221,0.0,2019-01-01 16:30:00.000,13,6,1031,4,7,65,0,0,69,0.6935803046197221
66,67,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.219,0.0,1.103673421240114,0.0,2019-01-01 16:45:00.000,13,7,1031,4,6,68,0,0,30,1.103673421240114
67,68,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.218333333333333,0.0,1.103673421240114,0.0,2019-01-01 17:00:00.000,12,7,1031,4,8,71,0,0,15,1.103673421240114
68,69,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.219666666666666,0.0,0.908259922716303,0.0,2019-01-01 17:15:00.000,12,7,1031,2,5,74,0,0,8,0.908259922716303
69,70,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.219333333333333,0.0,0.908259922716303,0.0,2019-01-01 17:30:00.000,12,7,1031,2,4,76,0,0,0,0.908259922716303
70,71,0,0,0,0,0.0,1.33573125,0.0,0.0,0.0,0.0,0.0,0.217666666666666,0.0,1.590831016151585,0.0,2019-01-01 17:45:00.000,11,8,1031,2,4,78,0,0,0,1.590831016151585
71,72,0,0,0,0,0.001,1.0178,0.0,0.0,0.0,0.0,0.0,0.218666666666666,0.14,1.590831016151585,0.0,2019-01-01 18:00:00.000,11,8,1031,1,2,80,0,0,0,1.590831016151585
72,73,0,0,0,0,1.035688,0.0975375,0.0,0.0,0.0,0.0,0.0,0.0633333333333333,0.0,1.882575112539246,0.0,2019-01-01 18:15:00.000,11,7,1031,0,2,80,0,0,0,1.882575112539246
73,74,0,0,0,0,1.438032,0.16284375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.882575112539246,0.0,2019-01-01 18:30:00.000,11,7,1031,2,4,80,0,0,0,1.882575112539246
74,75,0,0,0,0,0.011448,0.0475625,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.2779825824071109,0.0,2019-01-01 18:45:00.000,10,7,1031,1,3,81,0,0,0,0.2779825824071109
75,76,0,0,0,0,0.001,0.00061875,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.2779825824071109,0.0,2019-01-01 19:00:00.000,10,7,1032,2,2,81,0,0,0,0.2779825824071109
76,77,0,0,0,0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1100921118444003,0.0,2019-01-01 19:15:00.000,10,7,1032,1,4,82,0,0,0,0.1100921118444003
77,78,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1100921118444003,0.0,2019-01-01 19:30:00.000,10,7,1032,1,2,83,0,0,0,0.1100921118444003
78,79,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5009191088920215,0.0,2019-01-01 19:45:00.000,9,7,1032,2,3,84,0,0,0,0.5009191088920215
79,80,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.5009191088920215,0.0,2019-01-01 20:00:00.000,9,7,1032,0,2,86,0,0,0,0.5009191088920215
80,81,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4348638417853813,0.0,2019-01-01 20:15:00.000,9,7,1032,1,0,86,0,0,0,0.4348638417853813
81,82,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4348638417853813,0.0,2019-01-01 20:30:00.000,9,7,1032,0,4,85,0,0,0,0.4348638417853813
82,83,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.5917451011636519,0.0,2019-01-01 20:45:00.000,9,7,1032,0,2,84,0,0,0,0.5917451011636519
83,84,0,0,0,0,0.0,0.0,0.0,0.346,0.0,0.0,0.0,0.0,0.0,0.5917451011636519,0.0,2019-01-01 21:00:00.000,9,6,1032,1,1,86,0,0,0,0.5917451011636519
84,85,0,0,0,0,0.0,0.0,0.0,0.207,0.0,0.0,0.0,0.0,0.0,0.8146816276485626,0.0,2019-01-01 21:15:00.000,8,6,1032,0,2,87,0,0,0,0.8146816276485626
85,86,0,0,0,0,0.0,0.0,0.0,0.373,0.0,0.0,0.0,0.0,0.14,0.8146816276485626,0.0,2019-01-01 21:30:00.000,8,6,1032,0,0,87,0,0,0,0.8146816276485626
86,87,0,0,0,0,0.0,0.0,0.0,0.079,0.0,0.0,0.0,0.0,0.14,0.633029643105302,0.0,2019-01-01 21:45:00.000,7,6,1032,1,2,88,0,0,0,0.633029643105302
87,88,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.633029643105302,0.0,2019-01-01 22:00:00.000,7,6,1032,2,3,89,0,0,0,0.633029643105302
88,89,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6578003682702921,0.0,2019-01-01 22:15:00.000,7,6,1032,3,4,89,0,0,0,0.6578003682702921
89,90,0,0,0,0,0.0,0.0,0.0,0.0,0.0314,0.0,0.0,0.0,0.0,0.6578003682702921,0.0,2019-01-01 22:30:00.000,7,6,1032,2,4,90,0,0,0,0.6578003682702921
90,91,0,0,0,0,0.0,0.0,0.0,0.0,0.0308307692307692,0.0,0.0,0.0,0.14,0.2146796180965807,0.0,2019-01-01 22:45:00.000,7,6,1032,1,3,90,0,0,0,0.2146796180965807
91,92,0,0,0,0,0.0,0.0,0.0,0.0,0.0306153846153846,0.0,0.0,0.0,0.0,0.2146796180965807,0.0,2019-01-01 23:00:00.000,7,6,1032,0,2,90,0,0,0,0.2146796180965807
92,93,0,0,0,0,0.0,0.0,0.0,0.0,0.0307615384615384,0.0,0.0,0.0,0.0,0.1128444146405104,0.0,2019-01-01 23:15:00.000,7,5,1032,2,2,89,0,0,0,0.1128444146405104
93,94,0,0,0,0,0.0,0.0,0.0,0.0,0.0304772727272727,0.0,0.0,0.0,0.0,0.1128444146405104,0.0,2019-01-01 23:30:00.000,7,5,1032,0,3,90,0,0,0,0.1128444146405104
94,95,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2614687656304509,0.0,2019-01-01 23:45:00.000,7,5,1032,0,2,90,0,0,0,0.2614687656304509
95,96,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2614687656304509,0.0,2019-01-02 00:00:00.000,6,5,1032,0,0,91,0,0,0,0.2614687656304509
96,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5862404955714319,0.0,2019-01-02 00:15:00.000,6,5,1032,1,3,91,0,0,0,0.5862404955714319
97,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5862404955714319,0.0,2019-01-02 00:30:00.000,6,5,1032,2,4,91,0,0,0,0.5862404955714319
98,3,0,0,0,0,0.0,0.0,0.0,0.346,0.0,0.0,0.0,0.0,0.0,0.633029643105302,0.0,2019-01-02 00:45:00.000,6,5,1032,1,3,91,0,0,0,0.633029643105302
99,4,0,0,0,0,0.0,0.0,0.0,0.207,0.0,0.0,0.0,0.0,0.0,0.633029643105302,0.0,2019-01-02 01:00:00.000,6,5,1032,2,3,92,0,0,0,0.633029643105302
100,5,0,0,0,0,0.0,0.0,0.0,0.373,0.0,0.0,0.0,0.0,0.0,0.4844052921153615,0.0,2019-01-02 01:15:00.000,6,5,1032,0,4,92,0,0,0,0.4844052921153615
101,6,0,0,0,0,0.0,0.0,0.0,0.079,0.0,0.0,0.0,0.0,0.0,0.4844052921153615,0.0,2019-01-02 01:30:00.000,6,5,1032,1,3,91,0,0,0,0.4844052921153615
102,7,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3990839054359512,0.0,2019-01-02 01:45:00.000,6,5,1032,1,3,91,0,0,0,0.3990839054359512
103,8,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.3990839054359512,0.0,2019-01-02 02:00:00.000,5,4,1032,2,3,91,0,0,0,0.3990839054359512
104,9,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4926622005036915,0.0,2019-01-02 02:15:00.000,5,4,1032,2,4,92,0,0,0,0.4926622005036915
105,10,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4926622005036915,0.0,2019-01-02 02:30:00.000,5,4,1032,1,4,91,0,0,0,0.4926622005036915
106,11,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.305505610368211,0.0,2019-01-02 02:45:00.000,5,4,1032,2,3,92,0,0,0,0.305505610368211
107,12,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.305505610368211,0.0,2019-01-02 03:00:00.000,5,4,1032,2,4,92,0,0,0,0.305505610368211
108,13,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.344037849513751,0.0,2019-01-02 03:15:00.000,5,4,1032,2,3,92,0,0,0,0.344037849513751
109,14,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.344037849513751,0.0,2019-01-02 03:30:00.000,5,3,1031,2,4,92,0,0,0,0.344037849513751
110,15,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2917440963876609,0.0,2019-01-02 03:45:00.000,5,3,1031,2,5,92,0,0,0,0.2917440963876609
111,16,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.2917440963876609,0.0,2019-01-02 04:00:00.000,5,3,1031,2,5,92,0,0,0,0.2917440963876609
112,17,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1651381677666005,0.0,2019-01-02 04:15:00.000,5,3,1031,2,5,92,0,0,0,0.1651381677666005
113,18,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1651381677666005,0.0,2019-01-02 04:30:00.000,4,3,1031,2,3,92,0,0,0,0.1651381677666005
114,19,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.7761493885030223,0.0,2019-01-02 04:45:00.000,4,3,1031,2,4,92,0,0,0,0.7761493885030223
115,20,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7761493885030223,0.0,2019-01-02 05:00:00.000,4,3,1030,2,6,92,0,0,0,0.7761493885030223
116,21,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.602754312348092,0.0,2019-01-02 05:15:00.000,4,3,1030,3,8,92,0,0,0,0.602754312348092
117,22,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.602754312348092,0.0,2019-01-02 05:30:00.000,4,3,1030,2,4,92,0,0,0,0.602754312348092
118,23,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.7045895158041622,0.0,2019-01-02 05:45:00.000,4,2,1030,4,9,92,0,0,0,0.7045895158041622
119,24,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7045895158041622,0.0,2019-01-02 06:00:00.000,4,3,1030,1,5,93,0,0,0,0.7045895158041622
120,25,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7789016912991324,0.0,2019-01-02 06:15:00.000,3,2,1030,1,4,92,0,0,0,0.7789016912991324
121,26,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7789016912991324,0.0,2019-01-02 06:30:00.000,3,2,1030,4,4,92,0,0,0,0.7789016912991324
122,27,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.6660572766586221,0.0,2019-01-02 06:45:00.000,3,2,1030,3,8,93,0,0,0,0.6660572766586221
123,28,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6660572766586221,0.0,2019-01-02 07:00:00.000,3,2,1030,3,6,93,0,0,0,0.6660572766586221
124,29,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7678924801146925,0.0,2019-01-02 07:15:00.000,3,2,1030,5,7,93,0,0,0,0.7678924801146925
125,30,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7678924801146925,0.0,2019-01-02 07:30:00.000,3,2,1030,3,7,93,0,0,0,0.7678924801146925
126,31,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4981668060959116,0.0,2019-01-02 07:45:00.000,3,2,1030,5,10,93,0,0,0,0.4981668060959116
127,32,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4981668060959116,0.0,2019-01-02 08:00:00.000,3,2,1030,4,11,93,0,0,0,0.4981668060959116
128,33,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3880746942515111,0.0,2019-01-02 08:15:00.000,3,2,1030,3,8,93,0,0,9,0.3880746942515111
129,34,0,0,0,0,0.0,0.0,0.0,0.346,0.0,0.0,0.0,0.0,0.0,0.3880746942515111,0.0,2019-01-02 08:30:00.000,3,2,1031,2,6,93,0,0,21,0.3880746942515111
