Unnamed: 0,Periods,AC1,AC2,AC3,AC4,Dish washer,Washing Machine,Dryer,Water heater,TV,Microwave,Kettle,Lighting,Refrigerator,Consumption_Total,Generation_Total,datetime,TemperatureC,DewpointC,PressurehPa,WindSpeedKMH,WindSpeedGustKMH,Humidity,HourlyPrecipMM,dailyrainMM,SolarRadiationWatts_m2,Power_Demand
21,22,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2065744078138146,0.0,2019-01-01 05:30:00.000,6,3,1030,5,9,82,0,0,0,0.2065744078138146
22,23,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.2336427784928662,0.0,2019-01-01 05:45:00.000,5,3,1030,4,10,82,0,0,0,0.2336427784928662
23,24,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2336427784928662,0.0,2019-01-01 06:00:00.000,5,3,1030,4,9,83,0,0,0,0.2336427784928662
24,25,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.148163713190598,0.0,2019-01-01 06:15:00.000,5,3,1030,4,11,83,0,0,0,0.148163713190598
25,26,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.148163713190598,0.0,2019-01-01 06:30:00.000,5,2,1031,3,6,83,0,0,0,0.148163713190598
26,27,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4786827656927014,0.0,2019-01-01 06:45:00.000,5,2,1031,5,7,84,0,0,0,0.4786827656927014
27,28,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4786827656927014,0.0,2019-01-01 07:00:00.000,5,2,1031,4,10,84,0,0,0,0.4786827656927014
28,29,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2436153361114641,0.0,2019-01-01 07:15:00.000,5,2,1031,5,11,83,0,0,0,0.2436153361114641
29,30,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2436153361114641,0.0,2019-01-01 07:30:00.000,5,2,1031,5,9,84,0,0,0,0.2436153361114641
30,31,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2350674295812373,0.0,2019-01-01 07:45:00.000,5,2,1031,5,10,84,0,0,0,0.2350674295812373
31,32,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2350674295812373,0.0,2019-01-01 08:00:00.000,5,2,1031,5,10,84,0,0,1,0.2350674295812373
32,33,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3077246350881651,0.0,2019-01-01 08:15:00.000,5,2,1031,3,9,84,0,0,9,0.3077246350881651
33,34,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3077246350881651,0.0,2019-01-01 08:30:00.000,5,2,1032,4,8,84,0,0,19,0.3077246350881651
34,35,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.3561627720927837,0.0,2019-01-01 08:45:00.000,5,3,1032,6,9,83,0,0,40,0.3561627720927837
35,36,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3561627720927837,0.0,2019-01-01 09:00:00.000,6,3,1032,5,11,82,0,0,73,0.3561627720927837
36,37,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3632860275346393,0.0,2019-01-01 09:15:00.000,6,3,1032,3,8,81,0,0,112,0.3632860275346393
37,38,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.3632860275346393,0.0,2019-01-01 09:30:00.000,7,3,1032,3,6,79,0,0,155,0.3632860275346393
38,39,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.2336427784928662,0.0,2019-01-01 09:45:00.000,7,3,1032,1,6,76,0,0,196,0.2336427784928662
39,40,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2336427784928662,0.0,2019-01-01 10:00:00.000,8,4,1032,3,8,75,0,0,230,0.2336427784928662
40,41,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2478892893765774,0.0,2019-01-01 10:15:00.000,8,4,1032,4,6,74,0,0,262,0.2478892893765774
41,42,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2478892893765774,0.0,2019-01-01 10:30:00.000,9,4,1032,4,10,72,0,0,291,0.2478892893765774
42,43,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.7750101920738973,0.0,2019-01-01 10:45:00.000,9,4,1033,3,8,71,0,0,316,0.7750101920738973
43,44,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7750101920738973,0.0,2019-01-01 11:00:00.000,10,5,1032,2,6,70,0,0,337,0.7750101920738973
44,45,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4929292765764127,0.0,2019-01-01 11:15:00.000,10,5,1032,3,6,68,0,0,357,0.4929292765764127
45,46,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.4929292765764127,0.0,2019-01-01 11:30:00.000,11,5,1032,2,6,66,0,0,375,0.4929292765764127
46,47,0,0,0,0,0.0,0.0,1.395275,0.0,0.0,0.0,0.0,0.0,0.0,4.813895885140956,0.0,2019-01-01 11:45:00.000,12,5,1032,1,4,64,0,0,396,4.813895885140956
47,48,0,0,0,0,0.0,0.0,1.61951875,0.0,0.0,0.0,0.0,0.0,0.0,4.813895885140956,0.0,2019-01-01 12:00:00.000,12,5,1032,1,4,62,0,0,406,4.813895885140956
48,49,0,0,0,0,0.0,0.0,1.59697499999999,0.377,0.0314,0.0,0.0,0.0,0.14,4.484801626192333,0.0,2019-01-01 12:15:00.000,13,6,1032,1,3,60,0,0,418,4.484801626192333
49,50,0,0,0,0,0.0,0.0,0.0,0.387,0.0714166666666666,0.0,0.0,0.0,0.14,4.484801626192333,0.0,2019-01-01 12:30:00.000,14,5,1031,1,4,57,0,0,420,4.484801626192333
50,51,0,0,0,0,0.0,0.0,0.0,0.456,0.0710583333333333,0.0,0.0,0.0,0.0,4.668581616592209,0.0,2019-01-01 12:45:00.000,14,5,1031,2,5,55,0,0,423,4.668581616592209
51,52,0,0,0,0,1.40230625,0.0,0.0,0.059,0.0119333333333333,0.0,0.0,0.0,0.0,4.668581616592209,0.0,2019-01-01 13:00:00.000,14,5,1031,3,6,52,0,0,420,4.668581616592209
52,53,0,0,0,0,0.72044375,0.0,0.0,0.0,0.0416,0.0,0.0,0.0,0.0,3.658504137402183,0.0,2019-01-01 13:15:00.000,15,4,1031,3,6,49,0,0,416,3.658504137402183
53,54,0,0,0,0,0.92653125,0.0,0.0,0.0,0.0713833333333333,1.237,0.0,0.0,0.14,3.658504137402183,0.0,2019-01-01 13:30:00.000,15,5,1031,3,6,50,0,0,407,3.658504137402183
54,55,0,0,0,0,0.349375,0.0,0.0,0.0,0.04025,0.0,0.0,0.0,0.0,3.057301093179346,0.0,2019-01-01 13:45:00.000,15,5,1031,2,6,52,0,0,393,3.057301093179346
55,56,0,0,0,0,0.06589375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.057301093179346,0.0,2019-01-01 14:00:00.000,15,6,1031,4,7,53,0,0,372,3.057301093179346
56,57,0,0,0,0,0.06323125,0.07044375,0.0,0.0,0.0,0.0,2.827,0.0,0.0,3.745407568862605,0.0,2019-01-01 14:15:00.000,15,6,1031,4,7,54,0,0,291,3.745407568862605
57,58,0,0,0,0,0.0,2.1956875,0.0,0.0,0.0,0.0,0.0,0.0126666666666666,0.0,3.745407568862605,0.0,2019-01-01 14:30:00.000,15,7,1031,5,8,56,0,0,326,3.745407568862605
58,59,0,0,0,0,0.0,1.21434999999999,0.0,0.0,0.0,0.0,0.0,0.225,0.0,3.444806331681404,0.0,2019-01-01 14:45:00.000,15,7,1031,3,8,60,0,0,308,3.444806331681404
59,60,0,0,0,0,0.0,0.09129375,0.0,0.0,0.0314,0.0,0.0,0.22,0.0,3.444806331681404,0.0,2019-01-01 15:00:00.000,15,7,1031,6,9,60,0,0,292,3.444806331681404
60,61,0,0,0,0,0.0,0.153025,0.0,0.0,0.0714166666666666,0.0,0.0,0.22,0.0,3.443381823058142,0.0,2019-01-01 15:15:00.000,14,6,1031,5,12,58,0,0,243,3.443381823058142
61,62,0,0,0,0,0.0,0.0011625,0.0,0.0,0.0710583333333333,0.0,0.0,0.22,0.0,3.443381823058142,0.0,2019-01-01 15:30:00.000,14,6,1031,5,11,60,0,0,208,3.443381823058142
62,63,0,0,0,0,0.0,0.0,0.0,0.0,0.0119333333333333,1.237,0.0,0.22,0.0,2.578618327486645,0.0,2019-01-01 15:45:00.000,14,6,1031,4,10,60,0,0,192,2.578618327486645
63,64,0,0,0,0,0.0,0.0,0.0,0.0,0.0416,0.0,0.0,0.221,0.0,2.578618327486645,0.0,2019-01-01 16:00:00.000,13,5,1031,8,12,59,0,0,115,2.578618327486645
64,65,0,0,0,0,0.0,0.0,0.0,0.0,0.0713833333333333,0.0,0.0,0.22,0.0,0.3590120742695259,0.0,2019-01-01 16:15:00.000,13,6,1031,4,8,62,0,0,114,0.3590120742695259
65,66,0,0,0,0,0.0,0.0,0.0,0.0,0.04025,0.0,0.0,0.22,0.0,0.3590120742695259,0.0,2019-01-01 16:30:00.000,13,6,1031,4,7,65,0,0,69,0.3590120742695259
66,67,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.5712850864368252,0.0,2019-01-01 16:45:00.000,13,7,1031,4,6,68,0,0,30,0.5712850864368252
67,68,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.14,0.5712850864368252,0.0,2019-01-01 17:00:00.000,12,7,1031,4,8,71,0,0,15,0.5712850864368252
68,69,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.4701348591624745,0.0,2019-01-01 17:15:00.000,12,7,1031,2,5,74,0,0,8,0.4701348591624745
69,70,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.4701348591624745,0.0,2019-01-01 17:30:00.000,12,7,1031,2,4,76,0,0,0,0.4701348591624745
70,71,0,0,0,0,0.0,0.0,0.0,0.377,0.0,0.0,0.0,0.22,0.14,0.823448329078516,0.0,2019-01-01 17:45:00.000,11,8,1031,2,4,78,0,0,0,0.823448329078516
71,72,0,0,0,0,0.0,0.0,0.0,0.387,0.0,0.0,0.0,0.22,0.14,0.823448329078516,0.0,2019-01-01 18:00:00.000,11,8,1031,1,2,80,0,0,0,0.823448329078516
72,73,0,0,0,0,0.0,0.0,0.0,0.456,0.0,0.0,0.0,0.222,0.0,0.9744613444458564,0.0,2019-01-01 18:15:00.000,11,7,1031,0,2,80,0,0,0,0.9744613444458564
73,74,0,0,0,0,0.0,0.0,0.0,0.059,0.0,0.0,0.0,0.0,0.0,0.9744613444458564,0.0,2019-01-01 18:30:00.000,11,7,1031,2,4,80,0,0,0,0.9744613444458564
74,75,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1438897599254846,0.0,2019-01-01 18:45:00.000,10,7,1031,1,3,81,0,0,0,0.1438897599254846
75,76,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.1438897599254846,0.0,2019-01-01 19:00:00.000,10,7,1032,2,2,81,0,0,0,0.1438897599254846
76,77,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0569860435348454,0.0,2019-01-01 19:15:00.000,10,7,1032,1,4,82,0,0,0,0.0569860435348454
77,78,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0569860435348454,0.0,2019-01-01 19:30:00.000,10,7,1032,1,2,83,0,0,0,0.0569860435348454
78,79,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.2592864980835465,0.0,2019-01-01 19:45:00.000,9,7,1032,2,3,84,0,0,0,0.2592864980835465
79,80,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2592864980835465,0.0,2019-01-01 20:00:00.000,9,7,1032,0,2,86,0,0,0,0.2592864980835465
80,81,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2250948719626393,0.0,2019-01-01 20:15:00.000,9,7,1032,1,0,86,0,0,0,0.2250948719626393
81,82,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.2250948719626393,0.0,2019-01-01 20:30:00.000,9,7,1032,0,4,85,0,0,0,0.2250948719626393
82,83,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.306299983999794,0.0,2019-01-01 20:45:00.000,9,7,1032,0,2,84,0,0,0,0.306299983999794
83,84,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.306299983999794,0.0,2019-01-01 21:00:00.000,9,6,1032,1,1,86,0,0,0,0.306299983999794
84,85,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4216967221578559,0.0,2019-01-01 21:15:00.000,8,6,1032,0,2,87,0,0,0,0.4216967221578559
85,86,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4216967221578559,0.0,2019-01-01 21:30:00.000,8,6,1032,0,0,87,0,0,0,0.4216967221578559
86,87,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.327669750325361,0.0,2019-01-01 21:45:00.000,7,6,1032,1,2,88,0,0,0,0.327669750325361
87,88,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.327669750325361,0.0,2019-01-01 22:00:00.000,7,6,1032,2,3,89,0,0,0,0.327669750325361
88,89,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3404916101207012,0.0,2019-01-01 22:15:00.000,7,6,1032,3,4,89,0,0,0,0.3404916101207012
89,90,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3404916101207012,0.0,2019-01-01 22:30:00.000,7,6,1032,2,4,90,0,0,0,0.3404916101207012
90,91,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111227848929485,0.0,2019-01-01 22:45:00.000,7,6,1032,1,3,90,0,0,0,0.1111227848929485
91,92,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111227848929485,0.0,2019-01-01 23:00:00.000,7,6,1032,0,2,90,0,0,0,0.1111227848929485
92,93,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0584106946232165,0.0,2019-01-01 23:15:00.000,7,5,1032,2,2,89,0,0,0,0.0584106946232165
93,94,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0584106946232165,0.0,2019-01-01 23:30:00.000,7,5,1032,0,3,90,0,0,0,0.0584106946232165
94,95,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1353418533952578,0.0,2019-01-01 23:45:00.000,7,5,1032,0,2,90,0,0,0,0.1353418533952578
95,96,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1353418533952578,0.0,2019-01-02 00:00:00.000,6,5,1032,0,0,91,0,0,0,0.1353418533952578
96,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3034506818230517,0.0,2019-01-02 00:15:00.000,6,5,1032,1,3,91,0,0,0,0.3034506818230517
97,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3034506818230517,0.0,2019-01-02 00:30:00.000,6,5,1032,2,4,91,0,0,0,0.3034506818230517
98,3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.327669750325361,0.0,2019-01-02 00:45:00.000,6,5,1032,1,3,91,0,0,0,0.327669750325361
99,4,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.327669750325361,0.0,2019-01-02 01:00:00.000,6,5,1032,2,3,92,0,0,0,0.327669750325361
100,5,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.2507385915533197,0.0,2019-01-02 01:15:00.000,6,5,1032,0,4,92,0,0,0,0.2507385915533197
101,6,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2507385915533197,0.0,2019-01-02 01:30:00.000,6,5,1032,1,3,91,0,0,0,0.2507385915533197
102,7,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2065744078138146,0.0,2019-01-02 01:45:00.000,6,5,1032,1,3,91,0,0,0,0.2065744078138146
103,8,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.2065744078138146,0.0,2019-01-02 02:00:00.000,5,4,1032,2,3,91,0,0,0,0.2065744078138146
104,9,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.2550125448184331,0.0,2019-01-02 02:15:00.000,5,4,1032,2,4,92,0,0,0,0.2550125448184331
105,10,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2550125448184331,0.0,2019-01-02 02:30:00.000,5,4,1032,1,4,91,0,0,0,0.2550125448184331
106,11,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.158136270809196,0.0,2019-01-02 02:45:00.000,5,4,1032,2,3,92,0,0,0,0.158136270809196
107,12,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.158136270809196,0.0,2019-01-02 03:00:00.000,5,4,1032,2,4,92,0,0,0,0.158136270809196
108,13,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.1780813860463918,0.0,2019-01-02 03:15:00.000,5,4,1032,2,3,92,0,0,0,0.1780813860463918
109,14,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1780813860463918,0.0,2019-01-02 03:30:00.000,5,3,1031,2,4,92,0,0,0,0.1780813860463918
110,15,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1510130153673403,0.0,2019-01-02 03:45:00.000,5,3,1031,2,5,92,0,0,0,0.1510130153673403
111,16,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.1510130153673403,0.0,2019-01-02 04:00:00.000,5,3,1031,2,5,92,0,0,0,0.1510130153673403
112,17,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.085479065302268,0.0,2019-01-02 04:15:00.000,5,3,1031,2,5,92,0,0,0,0.085479065302268
113,18,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.085479065302268,0.0,2019-01-02 04:30:00.000,4,3,1031,2,3,92,0,0,0,0.085479065302268
114,19,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.40175160692066,0.0,2019-01-02 04:45:00.000,4,3,1031,2,4,92,0,0,0,0.40175160692066
115,20,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.40175160692066,0.0,2019-01-02 05:00:00.000,4,3,1030,2,6,92,0,0,0,0.40175160692066
116,21,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3119985883532785,0.0,2019-01-02 05:15:00.000,4,3,1030,3,8,92,0,0,0,0.3119985883532785
117,22,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3119985883532785,0.0,2019-01-02 05:30:00.000,4,3,1030,2,4,92,0,0,0,0.3119985883532785
118,23,0,0,0,0,0.0,0.0,0.0,0.346,0.0,0.0,0.0,0.0,0.0,0.3647106786230105,0.0,2019-01-02 05:45:00.000,4,2,1030,4,9,92,0,0,0,0.3647106786230105
119,24,0,0,0,0,0.0,0.0,0.0,0.207,0.0,0.0,0.0,0.0,0.14,0.3647106786230105,0.0,2019-01-02 06:00:00.000,4,3,1030,1,5,93,0,0,0,0.3647106786230105
120,25,0,0,0,0,0.0,0.0,0.0,0.373,0.0,0.0,0.0,0.0,0.0,0.4031762580090312,0.0,2019-01-02 06:15:00.000,3,2,1030,1,4,92,0,0,0,0.4031762580090312
121,26,0,0,0,0,0.0,0.0,0.0,0.079,0.0,0.0,0.0,0.0,0.0,0.4031762580090312,0.0,2019-01-02 06:30:00.000,3,2,1030,4,4,92,0,0,0,0.4031762580090312
122,27,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3447655633858146,0.0,2019-01-02 06:45:00.000,3,2,1030,3,8,93,0,0,0,0.3447655633858146
123,28,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3447655633858146,0.0,2019-01-02 07:00:00.000,3,2,1030,3,6,93,0,0,0,0.3447655633858146
124,29,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3974776536555467,0.0,2019-01-02 07:15:00.000,3,2,1030,5,7,93,0,0,0,0.3974776536555467
125,30,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3974776536555467,0.0,2019-01-02 07:30:00.000,3,2,1030,3,7,93,0,0,0,0.3974776536555467
126,31,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2578618469951754,0.0,2019-01-02 07:45:00.000,3,2,1030,5,10,93,0,0,0,0.2578618469951754
127,32,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2578618469951754,0.0,2019-01-02 08:00:00.000,3,2,1030,4,11,93,0,0,0,0.2578618469951754
128,33,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20087580346033,0.0,2019-01-02 08:15:00.000,3,2,1030,3,8,93,0,0,9,0.20087580346033
129,34,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20087580346033,0.0,2019-01-02 08:30:00.000,3,2,1031,2,6,93,0,0,21,0.20087580346033
130,35,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.284930217674227,0.0,2019-01-02 08:45:00.000,4,3,1031,3,10,93,0,0,47,0.284930217674227
