Unnamed: 0,Periods,AC1,AC2,AC3,AC4,Dish washer,Washing Machine,Dryer,Water heater,TV,Microwave,Kettle,Lighting,Refrigerator,Consumption_Total,Generation_Total,datetime,TemperatureC,DewpointC,PressurehPa,WindSpeedKMH,WindSpeedGustKMH,Humidity,HourlyPrecipMM,dailyrainMM,SolarRadiationWatts_m2,Power_Demand
20,21,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.2838322559990396,0.0,2019-01-01 05:15:00.000,6,3,1030,4,8,82,0,0,0,0.2838322559990396
21,22,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.14,0.2838322559990396,0.0,2019-01-01 05:30:00.000,6,3,1030,5,9,82,0,0,0,0.2838322559990396
22,23,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.14,0.209139557051924,0.0,2019-01-01 05:45:00.000,5,3,1030,4,10,82,0,0,0,0.209139557051924
23,24,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.209139557051924,0.0,2019-01-01 06:00:00.000,5,3,1030,4,9,83,0,0,0,0.209139557051924
24,25,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.1717932075783661,0.0,2019-01-01 06:15:00.000,5,3,1030,4,11,83,0,0,0,0.1717932075783661
25,26,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.1717932075783661,0.0,2019-01-01 06:30:00.000,5,2,1031,3,6,83,0,0,0,0.1717932075783661
26,27,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.14,0.4220137490512036,0.0,2019-01-01 06:45:00.000,5,2,1031,5,7,84,0,0,0,0.4220137490512036
27,28,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.4220137490512036,0.0,2019-01-01 07:00:00.000,5,2,1031,4,10,84,0,0,0,0.4220137490512036
28,29,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.4145444791564921,0.0,2019-01-01 07:15:00.000,5,2,1031,5,11,83,0,0,0,0.4145444791564921
29,30,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.4145444791564921,0.0,2019-01-01 07:30:00.000,5,2,1031,5,9,84,0,0,0,0.4145444791564921
30,31,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.4556254635774057,0.0,2019-01-01 07:45:00.000,5,2,1031,5,10,84,0,0,0,0.4556254635774057
31,32,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.4556254635774057,0.0,2019-01-01 08:00:00.000,5,2,1031,5,10,84,0,0,1,0.4556254635774057
32,33,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.5191142576824541,0.0,2019-01-01 08:15:00.000,5,2,1031,3,9,84,0,0,9,0.5191142576824541
33,34,0,0,0,0,0,0.0,0.0,0.346,0.0,0.0,0,0.0,0.0,0.5191142576824541,0.0,2019-01-01 08:30:00.000,5,2,1032,4,8,84,0,0,19,0.5191142576824541
34,35,0,0,0,0,0,0.0,0.0,0.207,0.0,0.0,0,0.0,0.0,0.4257483839985594,0.0,2019-01-01 08:45:00.000,5,3,1032,6,9,83,0,0,40,0.4257483839985594
35,36,0,0,0,0,0,0.0,0.0,0.373,0.0,0.0,0,0.0,0.0,0.4257483839985594,0.0,2019-01-01 09:00:00.000,6,3,1032,5,11,82,0,0,73,0.4257483839985594
36,37,0,0,0,0,0,0.0,0.0,0.079,0.0,0.0,0,0.0,0.0,0.4369522888406268,0.0,2019-01-01 09:15:00.000,6,3,1032,3,8,81,0,0,112,0.4369522888406268
37,38,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.14,0.4369522888406268,0.0,2019-01-01 09:30:00.000,7,3,1032,3,6,79,0,0,155,0.4369522888406268
38,39,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.14,0.3585249549461553,0.0,2019-01-01 09:45:00.000,7,3,1032,1,6,76,0,0,196,0.3585249549461553
39,40,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.3585249549461553,0.0,2019-01-01 10:00:00.000,8,4,1032,3,8,75,0,0,230,0.3585249549461553
40,41,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.1605893027362987,0.0,2019-01-01 10:15:00.000,8,4,1032,4,6,74,0,0,262,0.1605893027362987
41,42,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.1605893027362987,0.0,2019-01-01 10:30:00.000,9,4,1032,4,10,72,0,0,291,0.1605893027362987
42,43,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.295036160841107,0.0,2019-01-01 10:45:00.000,9,4,1033,3,8,71,0,0,316,0.295036160841107
43,44,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.14,0.295036160841107,0.0,2019-01-01 11:00:00.000,10,5,1032,2,6,70,0,0,337,0.295036160841107
44,45,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.1605893027362987,0.0,2019-01-01 11:15:00.000,10,5,1032,3,6,68,0,0,357,0.1605893027362987
45,46,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.14,0.1605893027362987,0.0,2019-01-01 11:30:00.000,11,5,1032,2,6,66,0,0,375,0.1605893027362987
46,47,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.14,0.1792624774730777,0.0,2019-01-01 11:45:00.000,12,5,1032,1,4,64,0,0,396,0.1792624774730777
47,48,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.1792624774730777,0.0,2019-01-01 12:00:00.000,12,5,1032,1,4,62,0,0,406,0.1792624774730777
48,49,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.2278127317887029,0.0,2019-01-01 12:15:00.000,13,6,1032,1,3,60,0,0,418,0.2278127317887029
49,50,0,0,0,0,0,0.0,0.0,0.0,0.0321923076923076,0.0,0,0.0,0.14,0.2278127317887029,0.0,2019-01-01 12:30:00.000,14,5,1031,1,4,57,0,0,420,0.2278127317887029
50,51,0,0,0,0,0,0.0,0.0,0.0,0.0328692307692307,0.0,0,0.0,0.0,0.0522848892629809,0.0,2019-01-01 12:45:00.000,14,5,1031,2,5,55,0,0,423,0.0522848892629809
51,52,0,0,0,0,0,0.0,0.0,0.0,0.0318153846153846,0.0,0,0.0,0.0,0.0522848892629809,0.0,2019-01-01 13:00:00.000,14,5,1031,3,6,52,0,0,420,0.0522848892629809
52,53,0,0,0,0,0,0.0,0.0,0.0,0.0345846153846153,0.0,0,0.0,0.0,0.1157736833680293,0.0,2019-01-01 13:15:00.000,15,4,1031,3,6,49,0,0,416,0.1157736833680293
53,54,0,0,0,0,0,0.0,0.0,0.0,0.0341923076923076,0.0,0,0.0,0.0,0.1157736833680293,0.0,2019-01-01 13:30:00.000,15,5,1031,3,6,50,0,0,407,0.1157736833680293
54,55,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.14,0.1456507629468756,0.0,2019-01-01 13:45:00.000,15,5,1031,2,6,52,0,0,393,0.1456507629468756
55,56,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.1456507629468756,0.0,2019-01-01 14:00:00.000,15,6,1031,4,7,53,0,0,372,0.1456507629468756
56,57,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0746926989471157,0.0,2019-01-01 14:15:00.000,15,6,1031,4,7,54,0,0,291,0.0746926989471157
57,58,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0746926989471157,0.0,2019-01-01 14:30:00.000,15,7,1031,5,8,56,0,0,326,0.0746926989471157
58,59,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.156854667788943,0.0,2019-01-01 14:45:00.000,15,7,1031,3,8,60,0,0,308,0.156854667788943
59,60,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.156854667788943,0.0,2019-01-01 15:00:00.000,15,7,1031,6,9,60,0,0,292,0.156854667788943
60,61,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.085896603789183,0.0,2019-01-01 15:15:00.000,14,6,1031,5,12,58,0,0,243,0.085896603789183
61,62,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.085896603789183,0.0,2019-01-01 15:30:00.000,14,6,1031,5,11,60,0,0,208,0.085896603789183
62,63,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0597541591576925,0.0,2019-01-01 15:45:00.000,14,6,1031,4,10,60,0,0,192,0.0597541591576925
63,64,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0597541591576925,0.0,2019-01-01 16:00:00.000,13,5,1031,8,12,59,0,0,115,0.0597541591576925
64,65,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.242751271578126,0.0,2019-01-01 16:15:00.000,13,6,1031,4,8,62,0,0,114,0.242751271578126
65,66,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.242751271578126,0.0,2019-01-01 16:30:00.000,13,6,1031,4,7,65,0,0,69,0.242751271578126
66,67,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.1419161279995198,0.0,2019-01-01 16:45:00.000,13,7,1031,4,6,68,0,0,30,0.1419161279995198
67,68,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.14,0.1419161279995198,0.0,2019-01-01 17:00:00.000,12,7,1031,4,8,71,0,0,15,0.1419161279995198
68,69,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.1419161279995198,0.0,2019-01-01 17:15:00.000,12,7,1031,2,5,74,0,0,8,0.1419161279995198
69,70,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.1419161279995198,0.0,2019-01-01 17:30:00.000,12,7,1031,2,4,76,0,0,0,0.1419161279995198
70,71,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.14,0.2688937162096164,0.0,2019-01-01 17:45:00.000,11,8,1031,2,4,78,0,0,0,0.2688937162096164
71,72,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.14,0.2688937162096164,0.0,2019-01-01 18:00:00.000,11,8,1031,1,2,80,0,0,0,0.2688937162096164
72,73,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.138181493052164,0.0,2019-01-01 18:15:00.000,11,7,1031,0,2,80,0,0,0,0.138181493052164
73,74,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.138181493052164,0.0,2019-01-01 18:30:00.000,11,7,1031,2,4,80,0,0,0,0.138181493052164
74,75,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.156854667788943,0.0,2019-01-01 18:45:00.000,10,7,1031,1,3,81,0,0,0,0.156854667788943
75,76,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.14,0.156854667788943,0.0,2019-01-01 19:00:00.000,10,7,1032,2,2,81,0,0,0,0.156854667788943
76,77,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.2502205414728376,0.0,2019-01-01 19:15:00.000,10,7,1032,1,4,82,0,0,0,0.2502205414728376
77,78,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.2502205414728376,0.0,2019-01-01 19:30:00.000,10,7,1032,1,2,83,0,0,0,0.2502205414728376
78,79,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.14,0.190466382315145,0.0,2019-01-01 19:45:00.000,9,7,1032,2,3,84,0,0,0,0.190466382315145
79,80,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.190466382315145,0.0,2019-01-01 20:00:00.000,9,7,1032,0,2,86,0,0,0,0.190466382315145
80,81,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.347321050104088,0.0,2019-01-01 20:15:00.000,9,7,1032,1,0,86,0,0,0,0.347321050104088
81,82,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.14,0.347321050104088,0.0,2019-01-01 20:30:00.000,9,7,1032,0,4,85,0,0,0,0.347321050104088
82,83,0,0,0,0,0,0.0,0.0,0.0,0.135027777777777,0.0,0,0.0,0.14,0.3846673995776458,0.0,2019-01-01 20:45:00.000,9,7,1032,0,2,84,0,0,0,0.3846673995776458
83,84,0,0,0,0,0,0.0,0.0,0.0,0.125533333333333,0.0,0,0.0,0.0,0.3846673995776458,0.0,2019-01-01 21:00:00.000,9,6,1032,1,1,86,0,0,0,0.3846673995776458
84,85,0,0,0,0,0,0.0,0.0,0.0,0.111972222222222,0.0,0,0.0,0.0,0.2913015258937512,0.0,2019-01-01 21:15:00.000,8,6,1032,0,2,87,0,0,0,0.2913015258937512
85,86,0,0,0,0,0,0.0,0.0,0.0,0.104211111111111,0.0,0,0.0,0.0,0.2913015258937512,0.0,2019-01-01 21:30:00.000,8,6,1032,0,0,87,0,0,0,0.2913015258937512
86,87,0,0,0,0,0,0.0,0.0,0.0,0.187658823529411,0.0,0,0.0,0.14,0.3734634947355785,0.0,2019-01-01 21:45:00.000,7,6,1032,1,2,88,0,0,0,0.3734634947355785
87,88,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.3734634947355785,0.0,2019-01-01 22:00:00.000,7,6,1032,2,3,89,0,0,0,0.3734634947355785
88,89,0,0,0,0,0,1.02162857142857,0.0,0.0,0.0,0.0,0,0.0,0.0,1.034493880417552,0.0,2019-01-01 22:15:00.000,7,6,1032,3,4,89,0,0,0,1.034493880417552
89,90,0,0,0,0,0,0.0830571428571428,0.0,0.0,0.0,0.0,0,0.0,0.0,1.034493880417552,0.0,2019-01-01 22:30:00.000,7,6,1032,2,4,90,0,0,0,1.034493880417552
90,91,0,0,0,0,0,0.0014971428571428,0.0,0.0,0.0,0.0,0,0.0,0.0,0.1755278425257219,0.0,2019-01-01 22:45:00.000,7,6,1032,1,3,90,0,0,0,0.1755278425257219
91,92,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.1755278425257219,0.0,2019-01-01 23:00:00.000,7,6,1032,0,2,90,0,0,0,0.1755278425257219
92,93,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.2838322559990396,0.0,2019-01-01 23:15:00.000,7,5,1032,2,2,89,0,0,0,0.2838322559990396
93,94,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.2838322559990396,0.0,2019-01-01 23:30:00.000,7,5,1032,0,3,90,0,0,0,0.2838322559990396
94,95,0,0,0,0,0,0.0,0.0,0.0,0.0,1.13016111111111,0,0.0,0.0,1.273510517048323,0.0,2019-01-01 23:45:00.000,7,5,1032,0,2,90,0,0,0,1.273510517048323
95,96,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.273510517048323,0.0,2019-01-02 00:00:00.000,6,5,1032,0,0,91,0,0,0,1.273510517048323
96,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.702993535994238,0.0,2019-01-02 00:15:00.000,6,5,1032,1,3,91,0,0,0,1.702993535994238
97,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.702993535994238,0.0,2019-01-02 00:30:00.000,6,5,1032,2,4,91,0,0,0,1.702993535994238
98,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.4406869237879826,0.0,2019-01-02 00:45:00.000,6,5,1032,1,3,91,0,0,0,0.4406869237879826
99,4,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.4406869237879826,0.0,2019-01-02 01:00:00.000,6,5,1032,2,3,92,0,0,0,0.4406869237879826
100,5,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.098,0.3435864151567322,0.0,2019-01-02 01:15:00.000,6,5,1032,0,4,92,0,0,0,0.3435864151567322
101,6,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.3435864151567322,0.0,2019-01-02 01:30:00.000,6,5,1032,1,3,91,0,0,0,0.3435864151567322
102,7,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.3771981296829343,0.0,2019-01-02 01:45:00.000,6,5,1032,1,3,91,0,0,0,0.3771981296829343
103,8,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.098,0.3771981296829343,0.0,2019-01-02 02:00:00.000,5,4,1032,2,3,91,0,0,0,0.3771981296829343
104,9,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.098,0.1867317473677892,0.0,2019-01-02 02:15:00.000,5,4,1032,2,4,92,0,0,0,0.1867317473677892
105,10,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.1867317473677892,0.0,2019-01-02 02:30:00.000,5,4,1032,1,4,91,0,0,0,0.1867317473677892
106,11,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0746926989471157,0.0,2019-01-02 02:45:00.000,5,4,1032,2,3,92,0,0,0,0.0746926989471157
107,12,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0746926989471157,0.0,2019-01-02 03:00:00.000,5,4,1032,2,4,92,0,0,0,0.0746926989471157
108,13,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.098,0.1083044134733178,0.0,2019-01-02 03:15:00.000,5,4,1032,2,3,92,0,0,0,0.1083044134733178
109,14,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.1083044134733178,0.0,2019-01-02 03:30:00.000,5,3,1031,2,4,92,0,0,0,0.1083044134733178
110,15,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.1419161279995198,0.0,2019-01-02 03:45:00.000,5,3,1031,2,5,92,0,0,0,0.1419161279995198
111,16,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.098,0.1419161279995198,0.0,2019-01-02 04:00:00.000,5,3,1031,2,5,92,0,0,0,0.1419161279995198
112,17,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0560195242103367,0.0,2019-01-02 04:15:00.000,5,3,1031,2,5,92,0,0,0,0.0560195242103367
113,18,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0560195242103367,0.0,2019-01-02 04:30:00.000,4,3,1031,2,3,92,0,0,0,0.0560195242103367
114,19,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.098,0.1269775882100967,0.0,2019-01-02 04:45:00.000,4,3,1031,2,4,92,0,0,0,0.1269775882100967
115,20,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.098,0.1269775882100967,0.0,2019-01-02 05:00:00.000,4,3,1030,2,6,92,0,0,0,0.1269775882100967
116,21,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.1157736833680293,0.0,2019-01-02 05:15:00.000,4,3,1030,3,8,92,0,0,0,0.1157736833680293
117,22,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.1157736833680293,0.0,2019-01-02 05:30:00.000,4,3,1030,2,4,92,0,0,0,0.1157736833680293
118,23,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.4108098442091364,0.0,2019-01-02 05:45:00.000,4,2,1030,4,9,92,0,0,0,0.4108098442091364
119,24,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.098,0.4108098442091364,0.0,2019-01-02 06:00:00.000,4,3,1030,1,5,93,0,0,0,0.4108098442091364
120,25,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.4070752092617805,0.0,2019-01-02 06:15:00.000,3,2,1030,1,4,92,0,0,0,0.4070752092617805
121,26,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.4070752092617805,0.0,2019-01-02 06:30:00.000,3,2,1030,4,4,92,0,0,0,0.4070752092617805
122,27,0,0,0,0,0,0.0,0.0,0.377,0.0,0.0,0,0.0,0.0,0.4369522888406268,0.0,2019-01-02 06:45:00.000,3,2,1030,3,8,93,0,0,0,0.4369522888406268
123,28,0,0,0,0,0,0.0,0.0,0.387,0.0,0.0,0,0.0,0.0,0.4369522888406268,0.0,2019-01-02 07:00:00.000,3,2,1030,3,6,93,0,0,0,0.4369522888406268
124,29,0,0,0,0,0,0.0,0.0,0.456,0.0,0.0,0,0.0,0.0,0.5116449877877425,0.0,2019-01-02 07:15:00.000,3,2,1030,5,7,93,0,0,0,0.5116449877877425
125,30,0,0,0,0,0,0.0,0.0,0.059,0.0,0.0,0,0.0,0.0,0.5116449877877425,0.0,2019-01-02 07:30:00.000,3,2,1030,3,7,93,0,0,0,0.5116449877877425
126,31,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.3659942248408669,0.0,2019-01-02 07:45:00.000,3,2,1030,5,10,93,0,0,0,0.3659942248408669
127,32,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.3659942248408669,0.0,2019-01-02 08:00:00.000,3,2,1030,4,11,93,0,0,0,0.3659942248408669
128,33,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.4145444791564921,0.0,2019-01-02 08:15:00.000,3,2,1030,3,8,93,0,0,9,0.4145444791564921
129,34,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.14,0.4145444791564921,0.0,2019-01-02 08:30:00.000,3,2,1031,2,6,93,0,0,21,0.4145444791564921
130,35,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.14,0.3921366694723574,0.0,2019-01-02 08:45:00.000,4,3,1031,3,10,93,0,0,47,0.3921366694723574
131,36,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.3921366694723574,0.0,2019-01-02 09:00:00.000,4,3,1031,3,10,93,0,0,79,0.3921366694723574
132,37,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.3323825103146649,0.0,2019-01-02 09:15:00.000,5,3,1031,6,13,92,0,0,117,0.3323825103146649
133,38,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.3323825103146649,0.0,2019-01-02 09:30:00.000,5,4,1031,4,10,91,0,0,157,0.3323825103146649
134,39,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.4294830189459152,0.0,2019-01-02 09:45:00.000,6,5,1031,2,6,90,0,0,192,0.4294830189459152
135,40,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.14,0.4294830189459152,0.0,2019-01-02 10:00:00.000,7,5,1031,3,5,87,0,0,223,0.4294830189459152
