datetime,TemperatureC,DewpointC,PressurehPa,WindSpeedKMH,WindSpeedGustKMH,Humidity,HourlyPrecipMM,dailyrainMM,SolarRadiationWatts_m2
2019-01-01 00:15:00.000,8,4,1030,5,7,76,0,0,0
2019-01-01 00:30:00.000,8,4,1030,3,6,76,0,0,0
2019-01-01 00:45:00.000,8,4,1030,4,6,78,0,0,0
2019-01-01 01:00:00.000,8,4,1030,3,6,78,0,0,0
2019-01-01 01:15:00.000,8,4,1030,2,8,78,0,0,0
2019-01-01 01:30:00.000,7,4,1030,3,4,78,0,0,0
2019-01-01 01:45:00.000,7,4,1030,4,8,80,0,0,0
2019-01-01 02:00:00.000,7,4,1030,3,7,81,0,0,0
2019-01-01 02:15:00.000,7,4,1030,4,14,81,0,0,0
2019-01-01 02:30:00.000,7,4,1030,4,9,81,0,0,0
2019-01-01 02:45:00.000,6,3,1031,4,10,82,0,0,0
2019-01-01 03:00:00.000,6,3,1030,4,7,82,0,0,0
2019-01-01 03:15:00.000,6,3,1030,3,8,82,0,0,0
2019-01-01 03:30:00.000,6,3,1030,5,6,82,0,0,0
2019-01-01 03:45:00.000,6,3,1030,3,8,81,0,0,0
2019-01-01 04:00:00.000,6,3,1030,3,6,81,0,0,0
2019-01-01 04:15:00.000,6,3,1030,3,5,81,0,0,0
2019-01-01 04:30:00.000,6,3,1030,4,10,82,0,0,0
2019-01-01 04:45:00.000,6,3,1030,4,6,82,0,0,0
2019-01-01 05:00:00.000,6,3,1030,5,7,82,0,0,0
2019-01-01 05:15:00.000,6,3,1030,4,8,82,0,0,0
2019-01-01 05:30:00.000,6,3,1030,5,9,82,0,0,0
2019-01-01 05:45:00.000,5,3,1030,4,10,82,0,0,0
2019-01-01 06:00:00.000,5,3,1030,4,9,83,0,0,0
2019-01-01 06:15:00.000,5,3,1030,4,11,83,0,0,0
2019-01-01 06:30:00.000,5,2,1031,3,6,83,0,0,0
2019-01-01 06:45:00.000,5,2,1031,5,7,84,0,0,0
2019-01-01 07:00:00.000,5,2,1031,4,10,84,0,0,0
2019-01-01 07:15:00.000,5,2,1031,5,11,83,0,0,0
2019-01-01 07:30:00.000,5,2,1031,5,9,84,0,0,0
2019-01-01 07:45:00.000,5,2,1031,5,10,84,0,0,0
2019-01-01 08:00:00.000,5,2,1031,5,10,84,0,0,1
2019-01-01 08:15:00.000,5,2,1031,3,9,84,0,0,9
2019-01-01 08:30:00.000,5,2,1032,4,8,84,0,0,19
2019-01-01 08:45:00.000,5,3,1032,6,9,83,0,0,40
2019-01-01 09:00:00.000,6,3,1032,5,11,82,0,0,73
2019-01-01 09:15:00.000,6,3,1032,3,8,81,0,0,112
2019-01-01 09:30:00.000,7,3,1032,3,6,79,0,0,155
2019-01-01 09:45:00.000,7,3,1032,1,6,76,0,0,196
2019-01-01 10:00:00.000,8,4,1032,3,8,75,0,0,230
2019-01-01 10:15:00.000,8,4,1032,4,6,74,0,0,262
2019-01-01 10:30:00.000,9,4,1032,4,10,72,0,0,291
2019-01-01 10:45:00.000,9,4,1033,3,8,71,0,0,316
2019-01-01 11:00:00.000,10,5,1032,2,6,70,0,0,337
2019-01-01 11:15:00.000,10,5,1032,3,6,68,0,0,357
2019-01-01 11:30:00.000,11,5,1032,2,6,66,0,0,375
2019-01-01 11:45:00.000,12,5,1032,1,4,64,0,0,396
2019-01-01 12:00:00.000,12,5,1032,1,4,62,0,0,406
2019-01-01 12:15:00.000,13,6,1032,1,3,60,0,0,418
2019-01-01 12:30:00.000,14,5,1031,1,4,57,0,0,420
2019-01-01 12:45:00.000,14,5,1031,2,5,55,0,0,423
2019-01-01 13:00:00.000,14,5,1031,3,6,52,0,0,420
2019-01-01 13:15:00.000,15,4,1031,3,6,49,0,0,416
2019-01-01 13:30:00.000,15,5,1031,3,6,50,0,0,407
2019-01-01 13:45:00.000,15,5,1031,2,6,52,0,0,393
2019-01-01 14:00:00.000,15,6,1031,4,7,53,0,0,372
2019-01-01 14:15:00.000,15,6,1031,4,7,54,0,0,291
2019-01-01 14:30:00.000,15,7,1031,5,8,56,0,0,326
2019-01-01 14:45:00.000,15,7,1031,3,8,60,0,0,308
2019-01-01 15:00:00.000,15,7,1031,6,9,60,0,0,292
2019-01-01 15:15:00.000,14,6,1031,5,12,58,0,0,243
2019-01-01 15:30:00.000,14,6,1031,5,11,60,0,0,208
2019-01-01 15:45:00.000,14,6,1031,4,10,60,0,0,192
2019-01-01 16:00:00.000,13,5,1031,8,12,59,0,0,115
2019-01-01 16:15:00.000,13,6,1031,4,8,62,0,0,114
2019-01-01 16:30:00.000,13,6,1031,4,7,65,0,0,69
2019-01-01 16:45:00.000,13,7,1031,4,6,68,0,0,30
2019-01-01 17:00:00.000,12,7,1031,4,8,71,0,0,15
2019-01-01 17:15:00.000,12,7,1031,2,5,74,0,0,8
2019-01-01 17:30:00.000,12,7,1031,2,4,76,0,0,0
2019-01-01 17:45:00.000,11,8,1031,2,4,78,0,0,0
2019-01-01 18:00:00.000,11,8,1031,1,2,80,0,0,0
2019-01-01 18:15:00.000,11,7,1031,0,2,80,0,0,0
2019-01-01 18:30:00.000,11,7,1031,2,4,80,0,0,0
2019-01-01 18:45:00.000,10,7,1031,1,3,81,0,0,0
2019-01-01 19:00:00.000,10,7,1032,2,2,81,0,0,0
2019-01-01 19:15:00.000,10,7,1032,1,4,82,0,0,0
2019-01-01 19:30:00.000,10,7,1032,1,2,83,0,0,0
2019-01-01 19:45:00.000,9,7,1032,2,3,84,0,0,0
2019-01-01 20:00:00.000,9,7,1032,0,2,86,0,0,0
2019-01-01 20:15:00.000,9,7,1032,1,0,86,0,0,0
2019-01-01 20:30:00.000,9,7,1032,0,4,85,0,0,0
2019-01-01 20:45:00.000,9,7,1032,0,2,84,0,0,0
2019-01-01 21:00:00.000,9,6,1032,1,1,86,0,0,0
2019-01-01 21:15:00.000,8,6,1032,0,2,87,0,0,0
2019-01-01 21:30:00.000,8,6,1032,0,0,87,0,0,0
2019-01-01 21:45:00.000,7,6,1032,1,2,88,0,0,0
2019-01-01 22:00:00.000,7,6,1032,2,3,89,0,0,0
2019-01-01 22:15:00.000,7,6,1032,3,4,89,0,0,0
2019-01-01 22:30:00.000,7,6,1032,2,4,90,0,0,0
2019-01-01 22:45:00.000,7,6,1032,1,3,90,0,0,0
2019-01-01 23:00:00.000,7,6,1032,0,2,90,0,0,0
2019-01-01 23:15:00.000,7,5,1032,2,2,89,0,0,0
2019-01-01 23:30:00.000,7,5,1032,0,3,90,0,0,0
2019-01-01 23:45:00.000,7,5,1032,0,2,90,0,0,0
2019-01-02 00:00:00.000,6,5,1032,0,0,91,0,0,0
2019-01-02 00:15:00.000,6,5,1032,1,3,91,0,0,0
2019-01-02 00:30:00.000,6,5,1032,2,4,91,0,0,0
2019-01-02 00:45:00.000,6,5,1032,1,3,91,0,0,0
2019-01-02 01:00:00.000,6,5,1032,2,3,92,0,0,0
2019-01-02 01:15:00.000,6,5,1032,0,4,92,0,0,0
2019-01-02 01:30:00.000,6,5,1032,1,3,91,0,0,0
2019-01-02 01:45:00.000,6,5,1032,1,3,91,0,0,0
2019-01-02 02:00:00.000,5,4,1032,2,3,91,0,0,0
2019-01-02 02:15:00.000,5,4,1032,2,4,92,0,0,0
2019-01-02 02:30:00.000,5,4,1032,1,4,91,0,0,0
2019-01-02 02:45:00.000,5,4,1032,2,3,92,0,0,0
2019-01-02 03:00:00.000,5,4,1032,2,4,92,0,0,0
2019-01-02 03:15:00.000,5,4,1032,2,3,92,0,0,0
2019-01-02 03:30:00.000,5,3,1031,2,4,92,0,0,0
2019-01-02 03:45:00.000,5,3,1031,2,5,92,0,0,0
2019-01-02 04:00:00.000,5,3,1031,2,5,92,0,0,0
2019-01-02 04:15:00.000,5,3,1031,2,5,92,0,0,0
2019-01-02 04:30:00.000,4,3,1031,2,3,92,0,0,0
2019-01-02 04:45:00.000,4,3,1031,2,4,92,0,0,0
2019-01-02 05:00:00.000,4,3,1030,2,6,92,0,0,0
2019-01-02 05:15:00.000,4,3,1030,3,8,92,0,0,0
2019-01-02 05:30:00.000,4,3,1030,2,4,92,0,0,0
2019-01-02 05:45:00.000,4,2,1030,4,9,92,0,0,0
2019-01-02 06:00:00.000,4,3,1030,1,5,93,0,0,0
2019-01-02 06:15:00.000,3,2,1030,1,4,92,0,0,0
2019-01-02 06:30:00.000,3,2,1030,4,4,92,0,0,0
2019-01-02 06:45:00.000,3,2,1030,3,8,93,0,0,0
2019-01-02 07:00:00.000,3,2,1030,3,6,93,0,0,0
2019-01-02 07:15:00.000,3,2,1030,5,7,93,0,0,0
2019-01-02 07:30:00.000,3,2,1030,3,7,93,0,0,0
2019-01-02 07:45:00.000,3,2,1030,5,10,93,0,0,0
2019-01-02 08:00:00.000,3,2,1030,4,11,93,0,0,0
2019-01-02 08:15:00.000,3,2,1030,3,8,93,0,0,9
2019-01-02 08:30:00.000,3,2,1031,2,6,93,0,0,21
2019-01-02 08:45:00.000,4,3,1031,3,10,93,0,0,47
2019-01-02 09:00:00.000,4,3,1031,3,10,93,0,0,79
2019-01-02 09:15:00.000,5,3,1031,6,13,92,0,0,117
2019-01-02 09:30:00.000,5,4,1031,4,10,91,0,0,157
2019-01-02 09:45:00.000,6,5,1031,2,6,90,0,0,192
2019-01-02 10:00:00.000,7,5,1031,3,5,87,0,0,223
2019-01-02 10:15:00.000,7,5,1031,1,6,84,0,0,252
2019-01-02 10:30:00.000,8,5,1031,3,5,83,0,0,291
2019-01-02 10:45:00.000,8,5,1031,2,5,81,0,0,316
2019-01-02 11:00:00.000,9,5,1031,2,5,80,0,0,338
2019-01-02 11:15:00.000,9,5,1031,6,9,78,0,0,360
2019-01-02 11:30:00.000,9,5,1031,2,7,77,0,0,380
2019-01-02 11:45:00.000,10,6,1030,3,8,76,0,0,399
2019-01-02 12:00:00.000,10,6,1030,2,6,75,0,0,409
2019-01-02 12:15:00.000,11,6,1030,4,8,72,0,0,420
2019-01-02 12:30:00.000,11,6,1030,5,11,72,0,0,424
2019-01-02 12:45:00.000,12,7,1030,3,8,71,0,0,422
2019-01-02 13:00:00.000,12,7,1029,4,6,69,0,0,422
2019-01-02 13:15:00.000,12,7,1029,2,6,68,0,0,416
2019-01-02 13:30:00.000,13,7,1029,1,5,67,0,0,408
2019-01-02 13:45:00.000,13,7,1029,1,5,64,0,0,399
2019-01-02 14:00:00.000,14,7,1028,3,6,64,0,0,378
2019-01-02 14:15:00.000,14,7,1028,3,6,62,0,0,361
2019-01-02 14:30:00.000,14,7,1028,1,6,64,0,0,342
2019-01-02 14:45:00.000,14,8,1028,1,5,69,0,0,313
2019-01-02 15:00:00.000,14,8,1028,1,2,68,0,0,285
2019-01-02 15:15:00.000,13,8,1028,2,6,72,0,0,252
2019-01-02 15:30:00.000,13,8,1028,2,5,74,0,0,219
2019-01-02 15:45:00.000,13,8,1028,1,4,74,0,0,181
2019-01-02 16:00:00.000,13,8,1028,4,4,74,0,0,140
2019-01-02 16:15:00.000,13,8,1028,4,7,76,0,0,99
2019-01-02 16:30:00.000,12,8,1028,6,10,78,0,0,66
2019-01-02 16:45:00.000,11,8,1028,2,5,81,0,0,33
2019-01-02 17:00:00.000,11,8,1028,3,8,83,0,0,19
2019-01-02 17:15:00.000,10,8,1028,1,4,85,0,0,8
2019-01-02 17:30:00.000,10,8,1028,1,3,86,0,0,0
2019-01-02 17:45:00.000,10,7,1028,1,3,86,0,0,0
2019-01-02 18:00:00.000,9,7,1028,0,2,87,0,0,0
2019-01-02 18:15:00.000,9,7,1028,0,2,87,0,0,0
2019-01-02 18:30:00.000,9,7,1028,0,1,86,0,0,0
2019-01-02 18:45:00.000,9,6,1028,0,1,86,0,0,0
2019-01-02 19:00:00.000,8,6,1028,0,1,86,0,0,0
2019-01-02 19:15:00.000,8,6,1028,0,1,85,0,0,0
2019-01-02 19:30:00.000,8,6,1028,0,0,85,0,0,0
2019-01-02 19:45:00.000,8,6,1028,3,3,85,0,0,0
2019-01-02 20:00:00.000,8,6,1028,1,3,85,0,0,0
2019-01-02 20:15:00.000,8,6,1028,1,3,85,0,0,0
2019-01-02 20:30:00.000,8,5,1028,1,3,85,0,0,0
2019-01-02 20:45:00.000,7,5,1028,0,1,85,0,0,0
2019-01-02 21:00:00.000,7,5,1028,0,1,87,0,0,0
2019-01-02 21:15:00.000,7,5,1028,0,3,87,0,0,0
2019-01-02 21:30:00.000,7,5,1028,1,2,88,0,0,0
2019-01-02 21:45:00.000,7,6,1028,1,2,87,0,0,0
2019-01-02 22:00:00.000,7,5,1028,1,6,85,0,0,0
2019-01-02 22:15:00.000,6,5,1028,0,2,87,0,0,0
2019-01-02 22:30:00.000,6,5,1027,0,1,88,0,0,0
2019-01-02 22:45:00.000,6,5,1027,0,1,87,0,0,0
2019-01-02 23:00:00.000,6,5,1027,1,2,87,0,0,0
2019-01-02 23:15:00.000,7,5,1027,1,5,86,0,0,0
2019-01-02 23:30:00.000,7,5,1027,2,6,83,0,0,0
2019-01-02 23:45:00.000,7,4,1027,1,5,80,0,0,0
2019-01-03 00:00:00.000,7,4,1027,3,4,80,0,0,0
2019-01-03 00:15:00.000,8,4,1027,4,4,78,0,0,0
2019-01-03 00:30:00.000,8,4,1027,5,10,75,0,0,0
2019-01-03 00:45:00.000,8,4,1026,4,9,74,0,0,0
2019-01-03 01:00:00.000,9,4,1026,8,6,73,0,0,0
2019-01-03 01:15:00.000,9,4,1026,3,10,70,0,0,0
2019-01-03 01:30:00.000,9,4,1026,5,11,71,0,0,0
2019-01-03 01:45:00.000,9,4,1026,6,15,72,0,0,0
2019-01-03 02:00:00.000,9,4,1026,8,16,71,0,0,0
2019-01-03 02:15:00.000,9,4,1026,8,19,70,0,0,0
2019-01-03 02:30:00.000,9,4,1026,6,16,69,0,0,0
2019-01-03 02:45:00.000,10,4,1026,10,26,67,0,0,0
2019-01-03 03:00:00.000,10,3,1026,6,24,65,0,0,0
2019-01-03 03:15:00.000,9,3,1026,7,12,67,0,0,0
2019-01-03 03:30:00.000,8,3,1026,5,9,71,0,0,0
2019-01-03 03:45:00.000,9,3,1026,12,16,66,0,0,0
2019-01-03 04:00:00.000,10,2,1026,9,21,60,0,0,0
2019-01-03 04:15:00.000,9,2,1026,8,18,59,0,0,0
2019-01-03 04:30:00.000,9,1,1026,9,15,57,0,0,0
2019-01-03 04:45:00.000,9,1,1026,4,11,57,0,0,0
2019-01-03 05:00:00.000,8,2,1026,4,6,65,0,0,0
2019-01-03 05:15:00.000,7,2,1026,0,5,70,0,0,0
2019-01-03 05:30:00.000,7,2,1026,1,3,71,0,0,0
2019-01-03 05:45:00.000,7,2,1026,1,2,72,0,0,0
2019-01-03 06:00:00.000,6,1,1026,1,3,73,0,0,0
2019-01-03 06:15:00.000,6,1,1026,0,2,73,0,0,0
2019-01-03 06:30:00.000,6,2,1026,1,3,72,0,0,0
2019-01-03 06:45:00.000,6,2,1026,1,5,72,0,0,0
2019-01-03 07:00:00.000,6,1,1026,3,4,69,0,0,0
2019-01-03 07:15:00.000,7,1,1026,1,5,67,0,0,0
2019-01-03 07:30:00.000,6,1,1026,1,4,69,0,0,0
2019-01-03 07:45:00.000,6,1,1026,1,2,69,0,0,0
2019-01-03 08:00:00.000,6,1,1027,5,6,68,0,0,1
2019-01-03 08:15:00.000,6,1,1027,0,3,68,0,0,9
2019-01-03 08:30:00.000,6,0,1027,2,4,66,0,0,17
2019-01-03 08:45:00.000,8,0,1027,4,6,57,0,0,41
2019-01-03 09:00:00.000,9,0,1027,6,9,50,0,0,72
2019-01-03 09:15:00.000,10,-1,1027,11,20,46,0,0,115
2019-01-03 09:30:00.000,10,-1,1027,9,21,44,0,0,157
2019-01-03 09:45:00.000,11,0,1027,8,18,44,0,0,193
2019-01-03 10:00:00.000,11,0,1027,5,15,42,0,0,224
2019-01-03 10:15:00.000,12,0,1027,8,15,40,0,0,262
2019-01-03 10:30:00.000,12,0,1027,5,14,41,0,0,300
2019-01-03 10:45:00.000,12,0,1027,12,18,41,0,0,325
2019-01-03 11:00:00.000,12,0,1027,8,16,44,0,0,347
2019-01-03 11:15:00.000,12,0,1027,8,13,44,0,0,361
2019-01-03 11:30:00.000,13,1,1027,3,9,44,0,0,382
2019-01-03 11:45:00.000,13,1,1027,5,8,44,0,0,406
2019-01-03 12:00:00.000,13,1,1027,2,7,45,0,0,417
2019-01-03 12:15:00.000,13,1,1027,1,7,44,0,0,424
2019-01-03 12:30:00.000,14,1,1026,2,8,42,0,0,429
2019-01-03 12:45:00.000,14,1,1026,2,6,40,0,0,432
2019-01-03 13:00:00.000,15,0,1026,4,8,37,0,0,434
2019-01-03 13:15:00.000,15,0,1026,6,13,33,0,0,431
2019-01-03 13:30:00.000,15,-1,1026,7,15,32,0,0,423
2019-01-03 13:45:00.000,15,0,1026,8,15,32,0,0,414
2019-01-03 14:00:00.000,15,0,1026,4,9,32,0,0,396
2019-01-03 14:15:00.000,15,0,1026,5,13,33,0,0,376
2019-01-03 14:30:00.000,15,0,1026,7,12,34,0,0,360
2019-01-03 14:45:00.000,15,0,1026,4,13,34,0,0,333
2019-01-03 15:00:00.000,15,0,1026,3,13,34,0,0,303
2019-01-03 15:15:00.000,15,0,1026,4,10,34,0,0,273
2019-01-03 15:30:00.000,15,0,1026,1,11,34,0,0,237
2019-01-03 15:45:00.000,15,0,1026,3,10,35,0,0,195
2019-01-03 16:00:00.000,15,3,1026,6,7,44,0,0,151
2019-01-03 16:15:00.000,13,4,1026,3,8,54,0,0,111
2019-01-03 16:30:00.000,13,4,1026,2,5,55,0,0,72
2019-01-03 16:45:00.000,13,5,1026,3,5,57,0,0,29
2019-01-03 17:00:00.000,13,5,1026,2,4,58,0,0,17
2019-01-03 17:15:00.000,12,5,1027,3,2,59,0,0,8
2019-01-03 17:30:00.000,12,5,1027,3,5,64,0,0,0
2019-01-03 17:45:00.000,11,5,1027,3,4,66,0,0,0
2019-01-03 18:00:00.000,11,5,1027,0,4,68,0,0,0
2019-01-03 18:15:00.000,10,5,1027,0,2,69,0,0,0
2019-01-03 18:30:00.000,10,5,1027,1,2,71,0,0,0
2019-01-03 18:45:00.000,10,5,1027,0,3,72,0,0,0
2019-01-03 19:00:00.000,10,5,1027,1,3,72,0,0,0
2019-01-03 19:15:00.000,9,5,1027,2,3,72,0,0,0
2019-01-03 19:30:00.000,9,4,1027,1,5,71,0,0,0
2019-01-03 19:45:00.000,8,3,1027,0,1,70,0,0,0
2019-01-03 20:00:00.000,8,3,1027,0,0,72,0,0,0
2019-01-03 20:15:00.000,8,3,1027,1,2,73,0,0,0
2019-01-03 20:30:00.000,8,2,1027,1,3,68,0,0,0
2019-01-03 20:45:00.000,8,1,1027,1,4,61,0,0,0
2019-01-03 21:00:00.000,8,0,1027,0,1,58,0,0,0
2019-01-03 21:15:00.000,8,0,1027,0,2,58,0,0,0
2019-01-03 21:30:00.000,8,0,1027,0,1,60,0,0,0
2019-01-03 21:45:00.000,7,1,1027,0,2,63,0,0,0
2019-01-03 22:00:00.000,7,1,1027,1,4,64,0,0,0
2019-01-03 22:15:00.000,7,0,1027,2,3,64,0,0,0
2019-01-03 22:30:00.000,6,0,1027,1,3,63,0,0,0
2019-01-03 22:45:00.000,7,0,1027,4,4,62,0,0,0
2019-01-03 23:00:00.000,7,0,1027,3,8,61,0,0,0
2019-01-03 23:15:00.000,7,0,1027,5,9,61,0,0,0
2019-01-03 23:30:00.000,8,0,1027,3,8,60,0,0,0
2019-01-03 23:45:00.000,8,0,1027,5,8,59,0,0,0
2019-01-04 00:00:00.000,7,0,1027,5,9,62,0,0,0
2019-01-04 00:15:00.000,7,1,1027,2,7,64,0,0,0
2019-01-04 00:30:00.000,7,1,1027,5,5,66,0,0,0
2019-01-04 00:45:00.000,7,1,1027,4,7,65,0,0,0
2019-01-04 01:00:00.000,7,1,1027,4,9,65,0,0,0
2019-01-04 01:15:00.000,7,1,1027,5,13,63,0,0,0
2019-01-04 01:30:00.000,7,1,1027,4,12,62,0,0,0
2019-01-04 01:45:00.000,7,1,1027,4,9,64,0,0,0
2019-01-04 02:00:00.000,7,1,1027,5,10,65,0,0,0
2019-01-04 02:15:00.000,6,1,1028,6,9,68,0,0,0
2019-01-04 02:30:00.000,6,1,1028,4,10,67,0,0,0
2019-01-04 02:45:00.000,7,1,1028,5,12,64,0,0,0
2019-01-04 03:00:00.000,7,0,1028,5,10,63,0,0,0
2019-01-04 03:15:00.000,7,0,1028,3,8,64,0,0,0
2019-01-04 03:30:00.000,7,0,1028,3,6,64,0,0,0
2019-01-04 03:45:00.000,6,0,1028,3,5,64,0,0,0
2019-01-04 04:00:00.000,7,0,1028,3,5,63,0,0,0
2019-01-04 04:15:00.000,7,0,1028,6,10,63,0,0,0
2019-01-04 04:30:00.000,7,0,1028,5,9,62,0,0,0
2019-01-04 04:45:00.000,7,0,1028,5,9,60,0,0,0
2019-01-04 05:00:00.000,7,0,1028,5,11,61,0,0,0
2019-01-04 05:15:00.000,6,0,1028,5,9,65,0,0,0
2019-01-04 05:30:00.000,6,0,1028,2,8,67,0,0,0
2019-01-04 05:45:00.000,6,0,1028,4,11,66,0,0,0
2019-01-04 06:00:00.000,6,0,1028,4,15,63,0,0,0
2019-01-04 06:15:00.000,7,0,1028,6,12,62,0,0,0
2019-01-04 06:30:00.000,6,0,1028,7,13,63,0,0,0
2019-01-04 06:45:00.000,6,0,1028,4,13,63,0,0,0
2019-01-04 07:00:00.000,6,0,1028,3,10,64,0,0,0
2019-01-04 07:15:00.000,6,0,1029,4,10,66,0,0,0
2019-01-04 07:30:00.000,6,0,1029,6,10,66,0,0,0
2019-01-04 07:45:00.000,6,0,1029,4,12,66,0,0,0
2019-01-04 08:00:00.000,6,0,1029,3,10,66,0,0,1
2019-01-04 08:15:00.000,6,0,1029,8,12,66,0,0,11
2019-01-04 08:30:00.000,6,0,1030,6,12,66,0,0,24
2019-01-04 08:45:00.000,6,0,1030,3,10,66,0,0,47
2019-01-04 09:00:00.000,7,0,1030,4,12,64,0,0,75
2019-01-04 09:15:00.000,7,1,1030,6,10,64,0,0,110
2019-01-04 09:30:00.000,7,1,1030,6,11,62,0,0,144
2019-01-04 09:45:00.000,8,1,1031,4,12,61,0,0,191
2019-01-04 10:00:00.000,8,1,1031,4,13,60,0,0,230
2019-01-04 10:15:00.000,9,1,1031,5,12,59,0,0,261
2019-01-04 10:30:00.000,9,1,1031,5,11,58,0,0,290
2019-01-04 10:45:00.000,10,1,1031,3,15,57,0,0,316
2019-01-04 11:00:00.000,10,2,1031,6,16,56,0,0,339
2019-01-04 11:15:00.000,11,2,1030,11,14,54,0,0,359
2019-01-04 11:30:00.000,12,2,1030,4,10,51,0,0,382
2019-01-04 11:45:00.000,12,2,1030,3,15,49,0,0,401
2019-01-04 12:00:00.000,13,2,1030,4,12,48,0,0,414
2019-01-04 12:15:00.000,13,2,1030,8,15,46,0,0,421
2019-01-04 12:30:00.000,13,2,1030,6,15,46,0,0,428
2019-01-04 12:45:00.000,14,2,1030,10,13,44,0,0,432
2019-01-04 13:00:00.000,14,1,1030,6,16,44,0,0,433
2019-01-04 13:15:00.000,14,2,1029,5,13,43,0,0,425
2019-01-04 13:30:00.000,14,2,1029,4,13,43,0,0,399
2019-01-04 13:45:00.000,14,2,1029,4,12,42,0,0,357
2019-01-04 14:00:00.000,15,1,1029,3,11,40,0,0,269
2019-01-04 14:15:00.000,15,1,1029,4,8,40,0,0,309
2019-01-04 14:30:00.000,15,0,1029,4,12,37,0,0,347
2019-01-04 14:45:00.000,15,0,1029,6,13,37,0,0,289
2019-01-04 15:00:00.000,15,0,1030,4,13,37,0,0,293
2019-01-04 15:15:00.000,15,0,1030,5,13,35,0,0,235
2019-01-04 15:30:00.000,15,0,1030,5,11,37,0,0,190
2019-01-04 15:45:00.000,14,1,1030,4,10,39,0,0,209
2019-01-04 16:00:00.000,14,1,1030,5,9,41,0,0,158
2019-01-04 16:15:00.000,14,1,1030,2,6,41,0,0,119
2019-01-04 16:30:00.000,14,1,1030,0,4,41,0,0,76
2019-01-04 16:45:00.000,14,1,1030,1,2,40,0,0,33
2019-01-04 17:00:00.000,14,0,1030,1,4,39,0,0,18
2019-01-04 17:15:00.000,13,0,1030,0,1,40,0,0,7
2019-01-04 17:30:00.000,13,3,1030,3,4,51,0,0,0
2019-01-04 17:45:00.000,12,5,1030,1,5,59,0,0,0
2019-01-04 18:00:00.000,12,4,1031,1,2,60,0,0,0
2019-01-04 18:15:00.000,11,4,1031,1,3,61,0,0,0
2019-01-04 18:30:00.000,11,4,1031,3,4,63,0,0,0
2019-01-04 18:45:00.000,11,5,1031,2,4,65,0,0,0
2019-01-04 19:00:00.000,10,5,1031,1,3,66,0,0,0
2019-01-04 19:15:00.000,10,5,1031,0,2,68,0,0,0
2019-01-04 19:30:00.000,10,4,1031,1,1,68,0,0,0
2019-01-04 19:45:00.000,9,4,1031,1,4,69,0,0,0
2019-01-04 20:00:00.000,9,3,1032,2,5,66,0,0,0
2019-01-04 20:15:00.000,10,3,1032,3,6,63,0,0,0
2019-01-04 20:30:00.000,10,3,1032,2,7,62,0,0,0
2019-01-04 20:45:00.000,9,3,1032,1,4,64,0,0,0
2019-01-04 21:00:00.000,9,3,1032,2,5,65,0,0,0
2019-01-04 21:15:00.000,9,3,1032,1,4,66,0,0,0
2019-01-04 21:30:00.000,8,2,1032,2,3,67,0,0,0
2019-01-04 21:45:00.000,8,2,1032,4,4,66,0,0,0
2019-01-04 22:00:00.000,8,1,1032,3,5,63,0,0,0
2019-01-04 22:15:00.000,7,0,1032,2,6,62,0,0,0
2019-01-04 22:30:00.000,7,0,1032,4,8,63,0,0,0
2019-01-04 22:45:00.000,7,0,1032,3,6,65,0,0,0
2019-01-04 23:00:00.000,6,0,1032,4,4,66,0,0,0
2019-01-04 23:15:00.000,6,0,1032,3,6,67,0,0,0
2019-01-04 23:30:00.000,6,0,1032,3,4,69,0,0,0
2019-01-04 23:45:00.000,6,0,1032,2,11,68,0,0,0
2019-01-05 00:00:00.000,6,0,1032,3,7,68,0,0,0
2019-01-05 00:15:00.000,6,0,1032,4,8,67,0,0,0
2019-01-05 00:30:00.000,6,0,1032,4,6,67,0,0,0
2019-01-05 00:45:00.000,6,0,1032,3,11,67,0,0,0
2019-01-05 01:00:00.000,6,0,1032,3,10,66,0,0,0
2019-01-05 01:15:00.000,6,0,1033,4,10,64,0,0,0
2019-01-05 01:30:00.000,6,0,1033,4,6,62,0,0,0
2019-01-05 01:45:00.000,6,0,1033,5,8,61,0,0,0
2019-01-05 02:00:00.000,6,0,1033,3,9,63,0,0,0
2019-01-05 02:15:00.000,5,0,1033,3,5,67,0,0,0
2019-01-05 02:30:00.000,5,0,1033,5,9,68,0,0,0
2019-01-05 02:45:00.000,5,0,1033,1,9,69,0,0,0
2019-01-05 03:00:00.000,5,0,1033,3,5,69,0,0,0
2019-01-05 03:15:00.000,5,0,1033,3,6,69,0,0,0
2019-01-05 03:30:00.000,4,0,1033,3,5,70,0,0,0
2019-01-05 03:45:00.000,4,0,1033,3,5,71,0,0,0
2019-01-05 04:00:00.000,4,0,1033,3,5,73,0,0,0
2019-01-05 04:15:00.000,4,0,1033,3,6,74,0,0,0
2019-01-05 04:30:00.000,4,0,1033,3,6,73,0,0,0
2019-01-05 04:45:00.000,4,0,1033,3,6,73,0,0,0
2019-01-05 05:00:00.000,4,0,1033,2,5,72,0,0,0
2019-01-05 05:15:00.000,4,0,1033,3,4,71,0,0,0
2019-01-05 05:30:00.000,4,0,1033,3,5,71,0,0,0
2019-01-05 05:45:00.000,4,0,1033,4,5,72,0,0,0
2019-01-05 06:00:00.000,3,0,1033,4,10,72,0,0,0
2019-01-05 06:15:00.000,3,0,1033,4,11,73,0,0,0
